s (1,1) 23
(109,6) (109,7) 79
(110,6) (110,7) 27
(111,6) (111,7) 114
(112,6) (112,7) 112
(113,6) (113,7) 33
(114,6) (114,7) 118
(115,6) (115,7) 19
(116,6) (116,7) 2
(117,6) (117,7) 112
(118,6) (118,7) 27
(119,6) (119,7) 80
(120,6) (120,7) 143
(121,6) (121,7) 102
(122,6) (122,7) 110
(123,6) (123,7) 144
(124,6) (124,7) 66
(125,6) (125,7) 52
(126,6) (126,7) 31
(127,6) (127,7) 22
(128,6) (128,7) 142
(129,6) (129,7) 114
(130,6) (130,7) 147
(131,6) (131,7) 30
(132,6) (132,7) 21
(133,6) (133,7) 128
(134,6) (134,7) 21
(135,6) (135,7) 26
(136,6) (136,7) 28
(137,6) (137,7) 69
(138,6) (138,7) 110
(139,6) (139,7) 101
(140,6) (140,7) 3
(141,6) (141,7) 146
(142,6) (142,7) 108
(143,6) (143,7) 33
(144,6) (144,7) 35
(145,6) (145,7) 31
(146,6) (146,7) 121
(147,6) (147,7) 137
(148,6) (148,7) 140
(149,6) (149,7) 100
(150,6) (150,7) 125
(151,6) (151,7) 39
(152,6) (152,7) 44
(153,6) (153,7) 119
(154,6) (154,7) 75
(155,6) (155,7) 33
(156,6) (156,7) 113
(157,6) (157,7) 113
(158,6) (158,7) 37
(159,6) (159,7) 41
(160,6) (160,7) 62
(161,6) (161,7) 134
(162,6) (162,7) 45
(163,6) (163,7) 90
(164,6) (164,7) 80
(165,6) (165,7) 68
(166,6) (166,7) 102
(167,6) (167,7) 61
(168,6) (168,7) 59
(169,6) (169,7) 143
(170,6) (170,7) 50
(1,7) (1,8) 90
(2,7) (2,8) 63
(3,7) (3,8) 19
(4,7) (4,8) 81
(5,7) (5,8) 73
(6,7) (6,8) 8
(7,7) (7,8) 146
(8,7) (8,8) 43
(9,7) (9,8) 121
(10,7) (10,8) 86
(11,7) (11,8) 112
(12,7) (12,8) 70
(13,7) (13,8) 2
(14,7) (14,8) 76
(15,7) (15,8) 3
(16,7) (16,8) 143
(17,7) (17,8) 52
(18,7) (18,8) 89
(19,7) (19,8) 19
(20,7) (20,8) 71
(21,7) (21,8) 58
(22,7) (22,8) 85
(23,7) (23,8) 94
(24,7) (24,8) 92
(25,7) (25,8) 41
(26,7) (26,8) 14
(27,7) (27,8) 37
(28,7) (28,8) 55
(29,7) (29,8) 59
(30,7) (30,8) 110
(31,7) (31,8) 85
(32,7) (32,8) 2
(33,7) (33,8) 63
(34,7) (34,8) 30
(35,7) (35,8) 44
(36,7) (36,8) 131
(37,7) (37,8) 114
(38,7) (38,8) 1
(39,7) (39,8) 104
(40,7) (40,8) 62
(41,7) (41,8) 1
(42,7) (42,8) 34
(43,7) (43,8) 27
(44,7) (44,8) 7
(45,7) (45,8) 53
(46,7) (46,8) 67
(47,7) (47,8) 93
(48,7) (48,8) 12
(49,7) (49,8) 31
(50,7) (50,8) 31
(51,7) (51,8) 17
(52,7) (52,8) 81
(53,7) (53,8) 81
(54,7) (54,8) 68
(55,7) (55,8) 3
(56,7) (56,8) 128
(57,7) (57,8) 40
(58,7) (58,8) 91
(59,7) (59,8) 113
(60,7) (60,8) 85
(61,7) (61,8) 43
(62,7) (62,8) 9
(63,7) (63,8) 33
(64,7) (64,8) 32
(65,7) (65,8) 32
(66,7) (66,8) 61
(67,7) (67,8) 17
(68,7) (68,8) 29
(69,7) (69,8) 6
(70,7) (70,8) 140
(71,7) (71,8) 90
(72,7) (72,8) 58
(73,7) (73,8) 100
(74,7) (74,8) 110
(75,7) (75,8) 6
(76,7) (76,8) 142
(77,7) (77,8) 138
(78,7) (78,8) 123
(79,7) (79,8) 98
(80,7) (80,8) 36
(81,7) (81,8) 62
(82,7) (82,8) 48
(83,7) (83,8) 45
(84,7) (84,8) 38
(85,7) (85,8) 2
(86,7) (86,8) 149
(87,7) (87,8) 132
(88,7) (88,8) 83
(89,7) (89,8) 150
(90,7) (90,8) 118
(91,7) (91,8) 131
(92,7) (92,8) 149
(93,7) (93,8) 91
(94,7) (94,8) 128
(95,7) (95,8) 123
(96,7) (96,8) 128
(97,7) (97,8) 129
(98,7) (98,8) 27
(99,7) (99,8) 61
(100,7) (100,8) 80
(101,7) (101,8) 91
(102,7) (102,8) 118
(103,7) (103,8) 109
(104,7) (104,8) 27
(105,7) (105,8) 73
(106,7) (106,8) 97
(107,7) (107,8) 59
(108,7) (108,8) 44
(109,7) (109,8) 61
(110,7) (110,8) 145
(111,7) (111,8) 54
(112,7) (112,8) 101
(113,7) (113,8) 66
(114,7) (114,8) 78
(115,7) (115,8) 5
(116,7) (116,8) 94
(117,7) (117,8) 9
(118,7) (118,8) 96
(119,7) (119,8) 22
(120,7) (120,8) 121
(121,7) (121,8) 104
(122,7) (122,8) 98
(123,7) (123,8) 44
(124,7) (124,8) 44
(125,7) (125,8) 27
(126,7) (126,8) 25
(127,7) (127,8) 10
(128,7) (128,8) 130
(129,7) (129,8) 22
(130,7) (130,8) 66
(131,7) (131,8) 103
(132,7) (132,8) 65
(133,7) (133,8) 108
(134,7) (134,8) 42
(135,7) (135,8) 101
(136,7) (136,8) 113
(137,7) (137,8) 143
(138,7) (138,8) 68
(139,7) (139,8) 31
(140,7) (140,8) 16
(141,7) (141,8) 140
(142,7) (142,8) 30
(143,7) (143,8) 39
(144,7) (144,8) 11
(145,7) (145,8) 63
(146,7) (146,8) 87
(147,7) (147,8) 64
(148,7) (148,8) 18
(149,7) (149,8) 70
(150,7) (150,8) 28
(151,7) (151,8) 125
(152,7) (152,8) 125
(153,7) (153,8) 82
(154,7) (154,8) 58
(155,7) (155,8) 72
(156,7) (156,8) 15
(157,7) (157,8) 30
(158,7) (158,8) 131
(159,7) (159,8) 22
(160,7) (160,8) 6
(161,7) (161,8) 103
(162,7) (162,8) 21
(163,7) (163,8) 2
(164,7) (164,8) 79
(165,7) (165,8) 19
(166,7) (166,8) 92
(167,7) (167,8) 150
(168,7) (168,8) 66
(169,7) (169,8) 143
(170,7) (170,8) 112
(1,8) (1,9) 38
(2,8) (2,9) 137
(3,8) (3,9) 46
(4,8) (4,9) 34
(5,8) (5,9) 149
(6,8) (6,9) 72
(7,8) (7,9) 30
(8,8) (8,9) 138
(9,8) (9,9) 7
(10,8) (10,9) 129
(11,8) (11,9) 18
(12,8) (12,9) 9
(13,8) (13,9) 21
(14,8) (14,9) 119
(15,8) (15,9) 135
(16,8) (16,9) 82
(17,8) (17,9) 102
(18,8) (18,9) 41
(19,8) (19,9) 139
(20,8) (20,9) 126
(21,8) (21,9) 18
(22,8) (22,9) 69
(23,8) (23,9) 143
(24,8) (24,9) 124
(25,8) (25,9) 42
(26,8) (26,9) 147
(27,8) (27,9) 51
(28,8) (28,9) 128
(29,8) (29,9) 41
(30,8) (30,9) 113
(31,8) (31,9) 41
(32,8) (32,9) 140
(33,8) (33,9) 33
(34,8) (34,9) 27
(35,8) (35,9) 16
(36,8) (36,9) 129
(37,8) (37,9) 15
(38,8) (38,9) 83
(39,8) (39,9) 140
(40,8) (40,9) 25
(41,8) (41,9) 85
(42,8) (42,9) 130
(43,8) (43,9) 45
(44,8) (44,9) 127
(45,8) (45,9) 132
(46,8) (46,9) 114
(47,8) (47,9) 98
(48,8) (48,9) 22
(49,8) (49,9) 103
(50,8) (50,9) 35
(51,8) (51,9) 144
(52,8) (52,9) 122
(53,8) (53,9) 112
(54,8) (54,9) 23
(55,8) (55,9) 4
(56,8) (56,9) 89
(57,8) (57,9) 120
(58,8) (58,9) 98
(59,8) (59,9) 49
(60,8) (60,9) 137
(61,8) (61,9) 5
(62,8) (62,9) 50
(63,8) (63,9) 98
(64,8) (64,9) 104
(65,8) (65,9) 15
(66,8) (66,9) 102
(67,8) (67,9) 96
(68,8) (68,9) 53
(69,8) (69,9) 75
(70,8) (70,9) 13
(71,8) (71,9) 62
(72,8) (72,9) 55
(73,8) (73,9) 47
(74,8) (74,9) 3
(75,8) (75,9) 97
(76,8) (76,9) 119
(77,8) (77,9) 106
(78,8) (78,9) 96
(79,8) (79,9) 57
(80,8) (80,9) 119
(81,8) (81,9) 65
(82,8) (82,9) 101
(83,8) (83,9) 70
(84,8) (84,9) 26
(85,8) (85,9) 62
(86,8) (86,9) 65
(87,8) (87,9) 7
(88,8) (88,9) 140
(89,8) (89,9) 59
(90,8) (90,9) 76
(91,8) (91,9) 126
(92,8) (92,9) 99
(93,8) (93,9) 135
(94,8) (94,9) 74
(95,8) (95,9) 106
(96,8) (96,9) 64
(97,8) (97,9) 15
(98,8) (98,9) 17
(99,8) (99,9) 5
(100,8) (100,9) 9
(101,8) (101,9) 55
(102,8) (102,9) 58
(103,8) (103,9) 131
(104,8) (104,9) 135
(105,8) (105,9) 77
(106,8) (106,9) 4
(107,8) (107,9) 39
(108,8) (108,9) 80
(109,8) (109,9) 45
(110,8) (110,9) 138
(111,8) (111,9) 65
(112,8) (112,9) 136
(113,8) (113,9) 105
(114,8) (114,9) 38
(115,8) (115,9) 143
(116,8) (116,9) 105
(117,8) (117,9) 31
(118,8) (118,9) 113
(119,8) (119,9) 87
(120,8) (120,9) 33
(121,8) (121,9) 141
(122,8) (122,9) 86
(123,8) (123,9) 45
(124,8) (124,9) 84
(125,8) (125,9) 100
(126,8) (126,9) 142
(127,8) (127,9) 17
(128,8) (128,9) 68
(129,8) (129,9) 136
(130,8) (130,9) 33
(131,8) (131,9) 122
(132,8) (132,9) 84
(133,8) (133,9) 136
(134,8) (134,9) 69
(135,8) (135,9) 131
(136,8) (136,9) 1
(137,8) (137,9) 61
(138,8) (138,9) 62
(139,8) (139,9) 66
(140,8) (140,9) 4
(141,8) (141,9) 63
(142,8) (142,9) 150
(143,8) (143,9) 52
(144,8) (144,9) 11
(145,8) (145,9) 72
(146,8) (146,9) 42
(147,8) (147,9) 52
(148,8) (148,9) 39
(149,8) (149,9) 105
(150,8) (150,9) 121
(151,8) (151,9) 131
(152,8) (152,9) 102
(153,8) (153,9) 43
(154,8) (154,9) 48
(155,8) (155,9) 54
(156,8) (156,9) 12
(157,8) (157,9) 71
(158,8) (158,9) 6
(159,8) (159,9) 65
(160,8) (160,9) 17
(161,8) (161,9) 12
(162,8) (162,9) 145
(163,8) (163,9) 61
(164,8) (164,9) 116
(165,8) (165,9) 104
(166,8) (166,9) 1
(167,8) (167,9) 103
(168,8) (168,9) 110
(169,8) (169,9) 54
(170,8) (170,9) 46
(1,9) (1,10) 18
(2,9) (2,10) 75
(3,9) (3,10) 33
(4,9) (4,10) 116
(5,9) (5,10) 32
(6,9) (6,10) 32
(7,9) (7,10) 94
(8,9) (8,10) 124
(9,9) (9,10) 89
(10,9) (10,10) 24
(11,9) (11,10) 124
(12,9) (12,10) 100
(13,9) (13,10) 84
(14,9) (14,10) 106
(15,9) (15,10) 136
(16,9) (16,10) 75
(17,9) (17,10) 120
(18,9) (18,10) 111
(19,9) (19,10) 81
(20,9) (20,10) 65
(21,9) (21,10) 108
(22,9) (22,10) 106
(23,9) (23,10) 7
(24,9) (24,10) 58
(25,9) (25,10) 65
(26,9) (26,10) 115
(27,9) (27,10) 69
(28,9) (28,10) 14
(29,9) (29,10) 2
(30,9) (30,10) 24
(31,9) (31,10) 150
(32,9) (32,10) 108
(33,9) (33,10) 126
(34,9) (34,10) 30
(35,9) (35,10) 1
(36,9) (36,10) 52
(37,9) (37,10) 122
(38,9) (38,10) 110
(39,9) (39,10) 24
(40,9) (40,10) 82
(41,9) (41,10) 43
(42,9) (42,10) 22
(43,9) (43,10) 142
(44,9) (44,10) 108
(45,9) (45,10) 96
(46,9) (46,10) 26
(47,9) (47,10) 11
(48,9) (48,10) 113
(49,9) (49,10) 47
(50,9) (50,10) 67
(51,9) (51,10) 122
(52,9) (52,10) 86
(53,9) (53,10) 61
(54,9) (54,10) 96
(55,9) (55,10) 16
(56,9) (56,10) 61
(57,9) (57,10) 15
(58,9) (58,10) 58
(59,9) (59,10) 6
(60,9) (60,10) 105
(61,9) (61,10) 143
(62,9) (62,10) 104
(63,9) (63,10) 23
(64,9) (64,10) 124
(65,9) (65,10) 126
(66,9) (66,10) 133
(67,9) (67,10) 55
(68,9) (68,10) 63
(69,9) (69,10) 77
(70,9) (70,10) 46
(71,9) (71,10) 97
(72,9) (72,10) 137
(73,9) (73,10) 63
(74,9) (74,10) 86
(75,9) (75,10) 138
(76,9) (76,10) 94
(77,9) (77,10) 148
(78,9) (78,10) 56
(79,9) (79,10) 114
(80,9) (80,10) 149
(81,9) (81,10) 141
(82,9) (82,10) 34
(83,9) (83,10) 120
(84,9) (84,10) 49
(85,9) (85,10) 122
(86,9) (86,10) 63
(87,9) (87,10) 86
(88,9) (88,10) 83
(89,9) (89,10) 87
(90,9) (90,10) 12
(91,9) (91,10) 41
(92,9) (92,10) 26
(93,9) (93,10) 139
(94,9) (94,10) 137
(95,9) (95,10) 129
(96,9) (96,10) 43
(97,9) (97,10) 26
(98,9) (98,10) 51
(99,9) (99,10) 16
(100,9) (100,10) 120
(101,9) (101,10) 117
(102,9) (102,10) 30
(103,9) (103,10) 27
(104,9) (104,10) 138
(105,9) (105,10) 75
(106,9) (106,10) 107
(107,9) (107,10) 136
(108,9) (108,10) 77
(109,9) (109,10) 37
(110,9) (110,10) 46
(111,9) (111,10) 122
(112,9) (112,10) 92
(113,9) (113,10) 86
(114,9) (114,10) 44
(115,9) (115,10) 14
(116,9) (116,10) 10
(117,9) (117,10) 72
(118,9) (118,10) 75
(119,9) (119,10) 76
(120,9) (120,10) 140
(121,9) (121,10) 67
(122,9) (122,10) 37
(123,9) (123,10) 52
(124,9) (124,10) 69
(125,9) (125,10) 88
(126,9) (126,10) 101
(127,9) (127,10) 49
(128,9) (128,10) 76
(129,9) (129,10) 85
(130,9) (130,10) 111
(131,9) (131,10) 14
(132,9) (132,10) 25
(133,9) (133,10) 110
(134,9) (134,10) 81
(135,9) (135,10) 93
(136,9) (136,10) 62
(137,9) (137,10) 83
(138,9) (138,10) 77
(139,9) (139,10) 78
(140,9) (140,10) 111
(141,9) (141,10) 126
(142,9) (142,10) 86
(143,9) (143,10) 34
(144,9) (144,10) 63
(145,9) (145,10) 34
(146,9) (146,10) 53
(147,9) (147,10) 20
(148,9) (148,10) 37
(149,9) (149,10) 72
(150,9) (150,10) 147
(151,9) (151,10) 17
(152,9) (152,10) 18
(153,9) (153,10) 57
(154,9) (154,10) 141
(155,9) (155,10) 150
(156,9) (156,10) 132
(157,9) (157,10) 141
(158,9) (158,10) 124
(159,9) (159,10) 62
(160,9) (160,10) 124
(161,9) (161,10) 39
(162,9) (162,10) 6
(163,9) (163,10) 1
(164,9) (164,10) 56
(165,9) (165,10) 124
(166,9) (166,10) 46
(167,9) (167,10) 110
(168,9) (168,10) 91
(169,9) (169,10) 6
(170,9) (170,10) 22
(1,10) (1,11) 55
(2,10) (2,11) 135
(3,10) (3,11) 30
(4,10) (4,11) 86
(5,10) (5,11) 66
(6,10) (6,11) 63
(7,10) (7,11) 22
(8,10) (8,11) 13
(9,10) (9,11) 17
(10,10) (10,11) 6
(11,10) (11,11) 28
(12,10) (12,11) 70
(13,10) (13,11) 145
(14,10) (14,11) 28
(15,10) (15,11) 133
(16,10) (16,11) 76
(17,10) (17,11) 83
(18,10) (18,11) 61
(19,10) (19,11) 7
(20,10) (20,11) 61
(21,10) (21,11) 133
(22,10) (22,11) 113
(23,10) (23,11) 1
(24,10) (24,11) 113
(25,10) (25,11) 48
(26,10) (26,11) 102
(27,10) (27,11) 36
(28,10) (28,11) 59
(29,10) (29,11) 148
(30,10) (30,11) 51
(31,10) (31,11) 105
(32,10) (32,11) 103
(33,10) (33,11) 49
(34,10) (34,11) 40
(35,10) (35,11) 75
(36,10) (36,11) 20
(37,10) (37,11) 59
(38,10) (38,11) 141
(39,10) (39,11) 108
(40,10) (40,11) 116
(41,10) (41,11) 37
(42,10) (42,11) 93
(43,10) (43,11) 15
(44,10) (44,11) 37
(45,10) (45,11) 123
(46,10) (46,11) 38
(47,10) (47,11) 10
(48,10) (48,11) 111
(49,10) (49,11) 37
(50,10) (50,11) 66
(51,10) (51,11) 29
(52,10) (52,11) 123
(53,10) (53,11) 122
(54,10) (54,11) 136
(55,10) (55,11) 98
(56,10) (56,11) 89
(57,10) (57,11) 63
(58,10) (58,11) 72
(59,10) (59,11) 109
(60,10) (60,11) 76
(61,10) (61,11) 2
(62,10) (62,11) 33
(63,10) (63,11) 148
(64,10) (64,11) 88
(65,10) (65,11) 72
(66,10) (66,11) 124
(67,10) (67,11) 52
(68,10) (68,11) 133
(69,10) (69,11) 19
(70,10) (70,11) 4
(71,10) (71,11) 122
(72,10) (72,11) 9
(73,10) (73,11) 54
(74,10) (74,11) 98
(75,10) (75,11) 16
(76,10) (76,11) 64
(77,10) (77,11) 6
(78,10) (78,11) 13
(79,10) (79,11) 12
(80,10) (80,11) 59
(81,10) (81,11) 130
(82,10) (82,11) 71
(83,10) (83,11) 56
(84,10) (84,11) 66
(85,10) (85,11) 102
(86,10) (86,11) 97
(87,10) (87,11) 135
(88,10) (88,11) 61
(89,10) (89,11) 66
(90,10) (90,11) 54
(91,10) (91,11) 99
(92,10) (92,11) 16
(93,10) (93,11) 125
(94,10) (94,11) 74
(95,10) (95,11) 20
(96,10) (96,11) 39
(97,10) (97,11) 25
(98,10) (98,11) 93
(99,10) (99,11) 12
(100,10) (100,11) 140
(101,10) (101,11) 145
(102,10) (102,11) 21
(103,10) (103,11) 94
(104,10) (104,11) 150
(105,10) (105,11) 111
(106,10) (106,11) 84
(107,10) (107,11) 106
(108,10) (108,11) 75
(109,10) (109,11) 92
(110,10) (110,11) 99
(111,10) (111,11) 71
(112,10) (112,11) 134
(113,10) (113,11) 120
(114,10) (114,11) 78
(115,10) (115,11) 106
(116,10) (116,11) 149
(117,10) (117,11) 10
(118,10) (118,11) 17
(119,10) (119,11) 101
(120,10) (120,11) 34
(121,10) (121,11) 32
(122,10) (122,11) 20
(123,10) (123,11) 34
(124,10) (124,11) 68
(125,10) (125,11) 26
(126,10) (126,11) 146
(127,10) (127,11) 52
(128,10) (128,11) 72
(129,10) (129,11) 6
(130,10) (130,11) 11
(131,10) (131,11) 98
(132,10) (132,11) 69
(133,10) (133,11) 140
(134,10) (134,11) 7
(135,10) (135,11) 37
(136,10) (136,11) 113
(137,10) (137,11) 104
(138,10) (138,11) 142
(139,10) (139,11) 62
(140,10) (140,11) 93
(141,10) (141,11) 150
(142,10) (142,11) 77
(143,10) (143,11) 53
(144,10) (144,11) 104
(145,10) (145,11) 120
(146,10) (146,11) 31
(147,10) (147,11) 122
(148,10) (148,11) 94
(149,10) (149,11) 102
(150,10) (150,11) 80
(151,10) (151,11) 90
(152,10) (152,11) 77
(153,10) (153,11) 59
(154,10) (154,11) 116
(155,10) (155,11) 10
(156,10) (156,11) 80
(157,10) (157,11) 117
(158,10) (158,11) 7
(159,10) (159,11) 120
(160,10) (160,11) 91
(161,10) (161,11) 13
(162,10) (162,11) 54
(163,10) (163,11) 47
(164,10) (164,11) 68
(165,10) (165,11) 82
(166,10) (166,11) 77
(167,10) (167,11) 85
(168,10) (168,11) 47
(169,10) (169,11) 57
(170,10) (170,11) 124
(1,11) (1,12) 89
(2,11) (2,12) 113
(3,11) (3,12) 99
(4,11) (4,12) 121
(5,11) (5,12) 23
(6,11) (6,12) 122
(7,11) (7,12) 39
(8,11) (8,12) 24
(9,11) (9,12) 15
(10,11) (10,12) 2
(11,11) (11,12) 37
(12,11) (12,12) 1
(13,11) (13,12) 21
(14,11) (14,12) 46
(15,11) (15,12) 5
(16,11) (16,12) 89
(17,11) (17,12) 126
(18,11) (18,12) 43
(19,11) (19,12) 147
(20,11) (20,12) 66
(21,11) (21,12) 101
(22,11) (22,12) 18
(23,11) (23,12) 29
(24,11) (24,12) 57
(25,11) (25,12) 20
(26,11) (26,12) 133
(27,11) (27,12) 53
(28,11) (28,12) 98
(29,11) (29,12) 142
(30,11) (30,12) 139
(31,11) (31,12) 38
(32,11) (32,12) 35
(33,11) (33,12) 24
(34,11) (34,12) 57
(35,11) (35,12) 15
(36,11) (36,12) 54
(37,11) (37,12) 7
(38,11) (38,12) 26
(39,11) (39,12) 59
(40,11) (40,12) 113
(41,11) (41,12) 16
(42,11) (42,12) 140
(43,11) (43,12) 72
(44,11) (44,12) 95
(45,11) (45,12) 92
(46,11) (46,12) 142
(47,11) (47,12) 11
(48,11) (48,12) 73
(49,11) (49,12) 63
(50,11) (50,12) 46
(51,11) (51,12) 115
(52,11) (52,12) 100
(53,11) (53,12) 85
(54,11) (54,12) 74
(55,11) (55,12) 56
(56,11) (56,12) 137
(57,11) (57,12) 18
(58,11) (58,12) 144
(59,11) (59,12) 136
(60,11) (60,12) 93
(61,11) (61,12) 64
(62,11) (62,12) 13
(63,11) (63,12) 81
(64,11) (64,12) 121
(65,11) (65,12) 89
(66,11) (66,12) 63
(67,11) (67,12) 77
(68,11) (68,12) 17
(69,11) (69,12) 14
(70,11) (70,12) 136
(71,11) (71,12) 92
(72,11) (72,12) 46
(73,11) (73,12) 80
(74,11) (74,12) 22
(75,11) (75,12) 75
(76,11) (76,12) 31
(77,11) (77,12) 139
(78,11) (78,12) 115
(79,11) (79,12) 49
(80,11) (80,12) 49
(81,11) (81,12) 69
(82,11) (82,12) 9
(83,11) (83,12) 39
(84,11) (84,12) 102
(85,11) (85,12) 69
(86,11) (86,12) 5
(87,11) (87,12) 78
(88,11) (88,12) 74
(89,11) (89,12) 65
(90,11) (90,12) 67
(91,11) (91,12) 85
(92,11) (92,12) 67
(93,11) (93,12) 109
(94,11) (94,12) 103
(95,11) (95,12) 3
(96,11) (96,12) 3
(97,11) (97,12) 133
(98,11) (98,12) 130
(99,11) (99,12) 150
(100,11) (100,12) 111
(101,11) (101,12) 55
(102,11) (102,12) 20
(103,11) (103,12) 2
(104,11) (104,12) 15
(105,11) (105,12) 138
(106,11) (106,12) 19
(107,11) (107,12) 113
(108,11) (108,12) 78
(109,11) (109,12) 68
(110,11) (110,12) 45
(111,11) (111,12) 129
(112,11) (112,12) 93
(113,11) (113,12) 94
(114,11) (114,12) 120
(115,11) (115,12) 18
(116,11) (116,12) 106
(117,11) (117,12) 2
(118,11) (118,12) 41
(119,11) (119,12) 119
(120,11) (120,12) 67
(121,11) (121,12) 43
(122,11) (122,12) 121
(123,11) (123,12) 38
(124,11) (124,12) 2
(125,11) (125,12) 5
(126,11) (126,12) 138
(127,11) (127,12) 53
(128,11) (128,12) 145
(129,11) (129,12) 83
(130,11) (130,12) 75
(131,11) (131,12) 106
(132,11) (132,12) 113
(133,11) (133,12) 107
(134,11) (134,12) 8
(135,11) (135,12) 70
(136,11) (136,12) 41
(137,11) (137,12) 133
(138,11) (138,12) 107
(139,11) (139,12) 101
(140,11) (140,12) 115
(141,11) (141,12) 126
(142,11) (142,12) 125
(143,11) (143,12) 103
(144,11) (144,12) 44
(145,11) (145,12) 5
(146,11) (146,12) 88
(147,11) (147,12) 59
(148,11) (148,12) 69
(149,11) (149,12) 149
(150,11) (150,12) 14
(151,11) (151,12) 150
(152,11) (152,12) 25
(153,11) (153,12) 82
(154,11) (154,12) 112
(155,11) (155,12) 54
(156,11) (156,12) 117
(157,11) (157,12) 28
(158,11) (158,12) 82
(159,11) (159,12) 129
(160,11) (160,12) 92
(161,11) (161,12) 118
(162,11) (162,12) 33
(163,11) (163,12) 76
(164,11) (164,12) 68
(165,11) (165,12) 143
(166,11) (166,12) 114
(167,11) (167,12) 14
(168,11) (168,12) 128
(169,11) (169,12) 95
(170,11) (170,12) 148
(1,12) (1,13) 77
(2,12) (2,13) 135
(3,12) (3,13) 47
(4,12) (4,13) 12
(5,12) (5,13) 94
(6,12) (6,13) 80
(7,12) (7,13) 70
(8,12) (8,13) 70
(9,12) (9,13) 32
(10,12) (10,13) 13
(11,12) (11,13) 46
(12,12) (12,13) 145
(13,12) (13,13) 15
(14,12) (14,13) 122
(15,12) (15,13) 83
(16,12) (16,13) 63
(17,12) (17,13) 140
(18,12) (18,13) 141
(19,12) (19,13) 23
(20,12) (20,13) 115
(21,12) (21,13) 127
(22,12) (22,13) 112
(23,12) (23,13) 142
(24,12) (24,13) 116
(25,12) (25,13) 105
(26,12) (26,13) 3
(27,12) (27,13) 147
(28,12) (28,13) 12
(29,12) (29,13) 74
(30,12) (30,13) 63
(31,12) (31,13) 23
(32,12) (32,13) 5
(33,12) (33,13) 132
(34,12) (34,13) 19
(35,12) (35,13) 146
(36,12) (36,13) 90
(37,12) (37,13) 60
(38,12) (38,13) 43
(39,12) (39,13) 32
(40,12) (40,13) 100
(41,12) (41,13) 146
(42,12) (42,13) 81
(43,12) (43,13) 74
(44,12) (44,13) 13
(45,12) (45,13) 76
(46,12) (46,13) 105
(47,12) (47,13) 140
(48,12) (48,13) 83
(49,12) (49,13) 38
(50,12) (50,13) 71
(51,12) (51,13) 18
(52,12) (52,13) 60
(53,12) (53,13) 87
(54,12) (54,13) 41
(55,12) (55,13) 128
(56,12) (56,13) 78
(57,12) (57,13) 69
(58,12) (58,13) 15
(59,12) (59,13) 138
(60,12) (60,13) 74
(61,12) (61,13) 123
(62,12) (62,13) 60
(63,12) (63,13) 136
(64,12) (64,13) 43
(65,12) (65,13) 121
(66,12) (66,13) 36
(67,12) (67,13) 108
(68,12) (68,13) 143
(69,12) (69,13) 5
(70,12) (70,13) 85
(71,12) (71,13) 74
(72,12) (72,13) 103
(73,12) (73,13) 148
(74,12) (74,13) 1
(75,12) (75,13) 73
(76,12) (76,13) 134
(77,12) (77,13) 114
(78,12) (78,13) 78
(79,12) (79,13) 68
(80,12) (80,13) 36
(81,12) (81,13) 21
(82,12) (82,13) 113
(83,12) (83,13) 75
(84,12) (84,13) 130
(85,12) (85,13) 45
(86,12) (86,13) 63
(87,12) (87,13) 6
(88,12) (88,13) 20
(89,12) (89,13) 5
(90,12) (90,13) 133
(91,12) (91,13) 96
(92,12) (92,13) 110
(93,12) (93,13) 59
(94,12) (94,13) 66
(95,12) (95,13) 138
(96,12) (96,13) 113
(97,12) (97,13) 93
(98,12) (98,13) 95
(99,12) (99,13) 70
(100,12) (100,13) 42
(101,12) (101,13) 48
(102,12) (102,13) 62
(103,12) (103,13) 42
(104,12) (104,13) 5
(105,12) (105,13) 62
(106,12) (106,13) 60
(107,12) (107,13) 133
(108,12) (108,13) 47
(109,12) (109,13) 103
(110,12) (110,13) 49
(111,12) (111,13) 120
(112,12) (112,13) 19
(113,12) (113,13) 142
(114,12) (114,13) 140
(115,12) (115,13) 105
(116,12) (116,13) 55
(117,12) (117,13) 68
(118,12) (118,13) 88
(119,12) (119,13) 126
(120,12) (120,13) 69
(121,12) (121,13) 106
(122,12) (122,13) 99
(123,12) (123,13) 135
(124,12) (124,13) 22
(125,12) (125,13) 136
(126,12) (126,13) 117
(127,12) (127,13) 6
(128,12) (128,13) 117
(129,12) (129,13) 120
(130,12) (130,13) 103
(131,12) (131,13) 65
(132,12) (132,13) 53
(133,12) (133,13) 55
(134,12) (134,13) 86
(135,12) (135,13) 115
(136,12) (136,13) 130
(137,12) (137,13) 123
(138,12) (138,13) 49
(139,12) (139,13) 108
(140,12) (140,13) 94
(141,12) (141,13) 149
(142,12) (142,13) 78
(143,12) (143,13) 81
(144,12) (144,13) 110
(145,12) (145,13) 137
(146,12) (146,13) 66
(147,12) (147,13) 56
(148,12) (148,13) 19
(149,12) (149,13) 48
(150,12) (150,13) 78
(151,12) (151,13) 34
(152,12) (152,13) 39
(153,12) (153,13) 18
(154,12) (154,13) 37
(155,12) (155,13) 125
(156,12) (156,13) 44
(157,12) (157,13) 90
(158,12) (158,13) 139
(159,12) (159,13) 31
(160,12) (160,13) 123
(161,12) (161,13) 73
(162,12) (162,13) 108
(163,12) (163,13) 109
(164,12) (164,13) 138
