s (1,1) 113
(73,7) (73,8) 361
(74,7) (74,8) 491
(75,7) (75,8) 420
(76,7) (76,8) 471
(77,7) (77,8) 260
(78,7) (78,8) 39
(79,7) (79,8) 308
(80,7) (80,8) 341
(81,7) (81,8) 314
(82,7) (82,8) 484
(83,7) (83,8) 113
(84,7) (84,8) 364
(85,7) (85,8) 245
(86,7) (86,8) 187
(87,7) (87,8) 49
(88,7) (88,8) 203
(89,7) (89,8) 92
(90,7) (90,8) 336
(91,7) (91,8) 384
(92,7) (92,8) 291
(93,7) (93,8) 251
(94,7) (94,8) 84
(95,7) (95,8) 181
(96,7) (96,8) 77
(97,7) (97,8) 391
(98,7) (98,8) 500
(99,7) (99,8) 51
(100,7) (100,8) 282
(101,7) (101,8) 308
(102,7) (102,8) 114
(103,7) (103,8) 169
(104,7) (104,8) 442
(105,7) (105,8) 399
(106,7) (106,8) 269
(107,7) (107,8) 356
(108,7) (108,8) 211
(109,7) (109,8) 11
(110,7) (110,8) 115
(111,7) (111,8) 471
(112,7) (112,8) 45
(113,7) (113,8) 192
(114,7) (114,8) 343
(115,7) (115,8) 285
(116,7) (116,8) 495
(117,7) (117,8) 47
(118,7) (118,8) 161
(119,7) (119,8) 48
(120,7) (120,8) 461
(121,7) (121,8) 41
(122,7) (122,8) 93
(123,7) (123,8) 489
(124,7) (124,8) 161
(125,7) (125,8) 283
(126,7) (126,8) 363
(127,7) (127,8) 265
(128,7) (128,8) 277
(129,7) (129,8) 139
(130,7) (130,8) 462
(131,7) (131,8) 87
(132,7) (132,8) 183
(133,7) (133,8) 318
(134,7) (134,8) 256
(135,7) (135,8) 475
(136,7) (136,8) 77
(137,7) (137,8) 141
(138,7) (138,8) 126
(139,7) (139,8) 259
(140,7) (140,8) 160
(141,7) (141,8) 93
(142,7) (142,8) 302
(143,7) (143,8) 413
(144,7) (144,8) 483
(145,7) (145,8) 254
(146,7) (146,8) 349
(147,7) (147,8) 186
(148,7) (148,8) 472
(149,7) (149,8) 313
(150,7) (150,8) 392
(1,8) (1,9) 178
(2,8) (2,9) 430
(3,8) (3,9) 24
(4,8) (4,9) 158
(5,8) (5,9) 252
(6,8) (6,9) 291
(7,8) (7,9) 411
(8,8) (8,9) 403
(9,8) (9,9) 397
(10,8) (10,9) 150
(11,8) (11,9) 217
(12,8) (12,9) 369
(13,8) (13,9) 217
(14,8) (14,9) 429
(15,8) (15,9) 464
(16,8) (16,9) 8
(17,8) (17,9) 71
(18,8) (18,9) 61
(19,8) (19,9) 274
(20,8) (20,9) 133
(21,8) (21,9) 291
(22,8) (22,9) 355
(23,8) (23,9) 385
(24,8) (24,9) 384
(25,8) (25,9) 161
(26,8) (26,9) 155
(27,8) (27,9) 354
(28,8) (28,9) 102
(29,8) (29,9) 328
(30,8) (30,9) 40
(31,8) (31,9) 497
(32,8) (32,9) 50
(33,8) (33,9) 176
(34,8) (34,9) 442
(35,8) (35,9) 265
(36,8) (36,9) 24
(37,8) (37,9) 497
(38,8) (38,9) 144
(39,8) (39,9) 112
(40,8) (40,9) 148
(41,8) (41,9) 494
(42,8) (42,9) 218
(43,8) (43,9) 58
(44,8) (44,9) 66
(45,8) (45,9) 279
(46,8) (46,9) 328
(47,8) (47,9) 488
(48,8) (48,9) 182
(49,8) (49,9) 331
(50,8) (50,9) 98
(51,8) (51,9) 231
(52,8) (52,9) 167
(53,8) (53,9) 134
(54,8) (54,9) 432
(55,8) (55,9) 219
(56,8) (56,9) 193
(57,8) (57,9) 203
(58,8) (58,9) 353
(59,8) (59,9) 178
(60,8) (60,9) 63
(61,8) (61,9) 94
(62,8) (62,9) 103
(63,8) (63,9) 305
(64,8) (64,9) 400
(65,8) (65,9) 189
(66,8) (66,9) 413
(67,8) (67,9) 55
(68,8) (68,9) 479
(69,8) (69,9) 340
(70,8) (70,9) 385
(71,8) (71,9) 220
(72,8) (72,9) 66
(73,8) (73,9) 407
(74,8) (74,9) 303
(75,8) (75,9) 118
(76,8) (76,9) 452
(77,8) (77,9) 248
(78,8) (78,9) 360
(79,8) (79,9) 300
(80,8) (80,9) 146
(81,8) (81,9) 290
(82,8) (82,9) 141
(83,8) (83,9) 91
(84,8) (84,9) 267
(85,8) (85,9) 182
(86,8) (86,9) 118
(87,8) (87,9) 407
(88,8) (88,9) 433
(89,8) (89,9) 392
(90,8) (90,9) 482
(91,8) (91,9) 58
(92,8) (92,9) 356
(93,8) (93,9) 238
(94,8) (94,9) 101
(95,8) (95,9) 44
(96,8) (96,9) 367
(97,8) (97,9) 185
(98,8) (98,9) 328
(99,8) (99,9) 467
(100,8) (100,9) 418
(101,8) (101,9) 461
(102,8) (102,9) 202
(103,8) (103,9) 145
(104,8) (104,9) 197
(105,8) (105,9) 352
(106,8) (106,9) 116
(107,8) (107,9) 420
(108,8) (108,9) 108
(109,8) (109,9) 203
(110,8) (110,9) 409
(111,8) (111,9) 286
(112,8) (112,9) 112
(113,8) (113,9) 318
(114,8) (114,9) 412
(115,8) (115,9) 32
(116,8) (116,9) 6
(117,8) (117,9) 417
(118,8) (118,9) 126
(119,8) (119,9) 417
(120,8) (120,9) 188
(121,8) (121,9) 63
(122,8) (122,9) 308
(123,8) (123,9) 327
(124,8) (124,9) 352
(125,8) (125,9) 406
(126,8) (126,9) 497
(127,8) (127,9) 374
(128,8) (128,9) 202
(129,8) (129,9) 469
(130,8) (130,9) 462
(131,8) (131,9) 4
(132,8) (132,9) 41
(133,8) (133,9) 488
(134,8) (134,9) 167
(135,8) (135,9) 362
(136,8) (136,9) 446
(137,8) (137,9) 318
(138,8) (138,9) 146
(139,8) (139,9) 393
(140,8) (140,9) 109
(141,8) (141,9) 258
(142,8) (142,9) 2
(143,8) (143,9) 73
(144,8) (144,9) 160
(145,8) (145,9) 403
(146,8) (146,9) 198
(147,8) (147,9) 51
(148,8) (148,9) 136
(149,8) (149,9) 208
(150,8) (150,9) 305
(1,9) (1,10) 414
(2,9) (2,10) 286
(3,9) (3,10) 309
(4,9) (4,10) 402
(5,9) (5,10) 489
(6,9) (6,10) 139
(7,9) (7,10) 288
(8,9) (8,10) 264
(9,9) (9,10) 363
(10,9) (10,10) 208
(11,9) (11,10) 129
(12,9) (12,10) 191
(13,9) (13,10) 500
(14,9) (14,10) 333
(15,9) (15,10) 293
(16,9) (16,10) 228
(17,9) (17,10) 331
(18,9) (18,10) 159
(19,9) (19,10) 277
(20,9) (20,10) 80
(21,9) (21,10) 417
(22,9) (22,10) 64
(23,9) (23,10) 139
(24,9) (24,10) 272
(25,9) (25,10) 61
(26,9) (26,10) 450
(27,9) (27,10) 345
(28,9) (28,10) 12
(29,9) (29,10) 487
(30,9) (30,10) 335
(31,9) (31,10) 351
(32,9) (32,10) 113
(33,9) (33,10) 108
(34,9) (34,10) 440
(35,9) (35,10) 169
(36,9) (36,10) 385
(37,9) (37,10) 292
(38,9) (38,10) 343
(39,9) (39,10) 194
(40,9) (40,10) 146
(41,9) (41,10) 435
(42,9) (42,10) 159
(43,9) (43,10) 183
(44,9) (44,10) 484
(45,9) (45,10) 96
(46,9) (46,10) 370
(47,9) (47,10) 231
(48,9) (48,10) 440
(49,9) (49,10) 272
(50,9) (50,10) 265
(51,9) (51,10) 135
(52,9) (52,10) 18
(53,9) (53,10) 164
(54,9) (54,10) 120
(55,9) (55,10) 407
(56,9) (56,10) 331
(57,9) (57,10) 423
(58,9) (58,10) 318
(59,9) (59,10) 45
(60,9) (60,10) 336
(61,9) (61,10) 486
(62,9) (62,10) 446
(63,9) (63,10) 323
(64,9) (64,10) 26
(65,9) (65,10) 293
(66,9) (66,10) 372
(67,9) (67,10) 475
(68,9) (68,10) 27
(69,9) (69,10) 135
(70,9) (70,10) 85
(71,9) (71,10) 149
(72,9) (72,10) 251
(73,9) (73,10) 147
(74,9) (74,10) 321
(75,9) (75,10) 313
(76,9) (76,10) 124
(77,9) (77,10) 91
(78,9) (78,10) 151
(79,9) (79,10) 464
(80,9) (80,10) 148
(81,9) (81,10) 45
(82,9) (82,10) 236
(83,9) (83,10) 51
(84,9) (84,10) 428
(85,9) (85,10) 129
(86,9) (86,10) 358
(87,9) (87,10) 158
(88,9) (88,10) 35
(89,9) (89,10) 469
(90,9) (90,10) 228
(91,9) (91,10) 99
(92,9) (92,10) 81
(93,9) (93,10) 493
(94,9) (94,10) 411
(95,9) (95,10) 353
(96,9) (96,10) 174
(97,9) (97,10) 204
(98,9) (98,10) 275
(99,9) (99,10) 60
(100,9) (100,10) 111
(101,9) (101,10) 415
(102,9) (102,10) 215
(103,9) (103,10) 29
(104,9) (104,10) 126
(105,9) (105,10) 221
(106,9) (106,10) 88
(107,9) (107,10) 47
(108,9) (108,10) 83
(109,9) (109,10) 247
(110,9) (110,10) 429
(111,9) (111,10) 142
(112,9) (112,10) 272
(113,9) (113,10) 187
(114,9) (114,10) 181
(115,9) (115,10) 478
(116,9) (116,10) 447
(117,9) (117,10) 236
(118,9) (118,10) 118
(119,9) (119,10) 64
(120,9) (120,10) 235
(121,9) (121,10) 473
(122,9) (122,10) 89
(123,9) (123,10) 301
(124,9) (124,10) 63
(125,9) (125,10) 435
(126,9) (126,10) 334
(127,9) (127,10) 328
(128,9) (128,10) 287
(129,9) (129,10) 321
(130,9) (130,10) 441
(131,9) (131,10) 375
(132,9) (132,10) 269
(133,9) (133,10) 295
(134,9) (134,10) 209
(135,9) (135,10) 354
(136,9) (136,10) 17
(137,9) (137,10) 343
(138,9) (138,10) 251
(139,9) (139,10) 416
(140,9) (140,10) 106
(141,9) (141,10) 173
(142,9) (142,10) 391
(143,9) (143,10) 310
(144,9) (144,10) 435
(145,9) (145,10) 421
(146,9) (146,10) 374
(147,9) (147,10) 474
(148,9) (148,10) 254
(149,9) (149,10) 115
(150,9) (150,10) 231
(1,10) (1,11) 365
(2,10) (2,11) 180
(3,10) (3,11) 410
(4,10) (4,11) 183
(5,10) (5,11) 406
(6,10) (6,11) 415
(7,10) (7,11) 14
(8,10) (8,11) 156
(9,10) (9,11) 95
(10,10) (10,11) 386
(11,10) (11,11) 188
(12,10) (12,11) 463
(13,10) (13,11) 273
(14,10) (14,11) 173
(15,10) (15,11) 288
(16,10) (16,11) 150
(17,10) (17,11) 132
(18,10) (18,11) 194
(19,10) (19,11) 244
(20,10) (20,11) 377
(21,10) (21,11) 424
(22,10) (22,11) 495
(23,10) (23,11) 376
(24,10) (24,11) 194
(25,10) (25,11) 153
(26,10) (26,11) 311
(27,10) (27,11) 250
(28,10) (28,11) 272
(29,10) (29,11) 494
(30,10) (30,11) 369
(31,10) (31,11) 388
(32,10) (32,11) 57
(33,10) (33,11) 473
(34,10) (34,11) 162
(35,10) (35,11) 176
(36,10) (36,11) 171
(37,10) (37,11) 319
(38,10) (38,11) 408
(39,10) (39,11) 303
(40,10) (40,11) 405
(41,10) (41,11) 246
(42,10) (42,11) 75
(43,10) (43,11) 58
(44,10) (44,11) 439
(45,10) (45,11) 437
(46,10) (46,11) 316
(47,10) (47,11) 94
(48,10) (48,11) 75
(49,10) (49,11) 95
(50,10) (50,11) 138
(51,10) (51,11) 400
(52,10) (52,11) 448
(53,10) (53,11) 448
(54,10) (54,11) 80
(55,10) (55,11) 121
(56,10) (56,11) 73
(57,10) (57,11) 453
(58,10) (58,11) 82
(59,10) (59,11) 344
(60,10) (60,11) 352
(61,10) (61,11) 91
(62,10) (62,11) 300
(63,10) (63,11) 67
(64,10) (64,11) 241
(65,10) (65,11) 252
(66,10) (66,11) 53
(67,10) (67,11) 3
(68,10) (68,11) 389
(69,10) (69,11) 282
(70,10) (70,11) 106
(71,10) (71,11) 257
(72,10) (72,11) 252
(73,10) (73,11) 332
(74,10) (74,11) 237
(75,10) (75,11) 145
(76,10) (76,11) 91
(77,10) (77,11) 291
(78,10) (78,11) 57
(79,10) (79,11) 305
(80,10) (80,11) 152
(81,10) (81,11) 246
(82,10) (82,11) 476
(83,10) (83,11) 227
(84,10) (84,11) 239
(85,10) (85,11) 279
(86,10) (86,11) 417
(87,10) (87,11) 428
(88,10) (88,11) 173
(89,10) (89,11) 367
(90,10) (90,11) 13
(91,10) (91,11) 442
(92,10) (92,11) 152
(93,10) (93,11) 460
(94,10) (94,11) 224
(95,10) (95,11) 89
(96,10) (96,11) 271
(97,10) (97,11) 389
(98,10) (98,11) 33
(99,10) (99,11) 495
(100,10) (100,11) 442
(101,10) (101,11) 23
(102,10) (102,11) 373
(103,10) (103,11) 166
(104,10) (104,11) 497
(105,10) (105,11) 123
(106,10) (106,11) 30
(107,10) (107,11) 119
(108,10) (108,11) 337
(109,10) (109,11) 448
(110,10) (110,11) 373
(111,10) (111,11) 16
(112,10) (112,11) 167
(113,10) (113,11) 211
(114,10) (114,11) 274
(115,10) (115,11) 125
(116,10) (116,11) 150
(117,10) (117,11) 102
(118,10) (118,11) 408
(119,10) (119,11) 56
(120,10) (120,11) 65
(121,10) (121,11) 183
(122,10) (122,11) 432
(123,10) (123,11) 261
(124,10) (124,11) 110
(125,10) (125,11) 182
(126,10) (126,11) 312
(127,10) (127,11) 394
(128,10) (128,11) 258
(129,10) (129,11) 58
(130,10) (130,11) 373
(131,10) (131,11) 293
(132,10) (132,11) 368
(133,10) (133,11) 332
(134,10) (134,11) 82
(135,10) (135,11) 23
(136,10) (136,11) 61
(137,10) (137,11) 461
(138,10) (138,11) 420
(139,10) (139,11) 403
(140,10) (140,11) 358
(141,10) (141,11) 96
(142,10) (142,11) 90
(143,10) (143,11) 212
(144,10) (144,11) 467
(145,10) (145,11) 168
(146,10) (146,11) 394
(147,10) (147,11) 43
(148,10) (148,11) 449
(149,10) (149,11) 336
(150,10) (150,11) 447
(1,11) (1,12) 451
(2,11) (2,12) 154
(3,11) (3,12) 321
(4,11) (4,12) 486
(5,11) (5,12) 363
(6,11) (6,12) 484
(7,11) (7,12) 164
(8,11) (8,12) 148
(9,11) (9,12) 226
(10,11) (10,12) 319
(11,11) (11,12) 221
(12,11) (12,12) 98
(13,11) (13,12) 279
(14,11) (14,12) 364
(15,11) (15,12) 496
(16,11) (16,12) 120
(17,11) (17,12) 343
(18,11) (18,12) 52
(19,11) (19,12) 464
(20,11) (20,12) 192
(21,11) (21,12) 453
(22,11) (22,12) 475
(23,11) (23,12) 257
(24,11) (24,12) 310
(25,11) (25,12) 296
(26,11) (26,12) 26
(27,11) (27,12) 463
(28,11) (28,12) 341
(29,11) (29,12) 312
(30,11) (30,12) 107
(31,11) (31,12) 337
(32,11) (32,12) 301
(33,11) (33,12) 406
(34,11) (34,12) 84
(35,11) (35,12) 152
(36,11) (36,12) 185
(37,11) (37,12) 438
(38,11) (38,12) 408
(39,11) (39,12) 74
(40,11) (40,12) 33
(41,11) (41,12) 48
(42,11) (42,12) 25
(43,11) (43,12) 360
(44,11) (44,12) 108
(45,11) (45,12) 67
(46,11) (46,12) 43
(47,11) (47,12) 60
(48,11) (48,12) 23
(49,11) (49,12) 499
(50,11) (50,12) 249
(51,11) (51,12) 170
(52,11) (52,12) 126
(53,11) (53,12) 497
(54,11) (54,12) 430
(55,11) (55,12) 345
(56,11) (56,12) 145
(57,11) (57,12) 45
(58,11) (58,12) 88
(59,11) (59,12) 390
(60,11) (60,12) 491
(61,11) (61,12) 319
(62,11) (62,12) 90
(63,11) (63,12) 318
(64,11) (64,12) 411
(65,11) (65,12) 144
(66,11) (66,12) 14
(67,11) (67,12) 210
(68,11) (68,12) 395
(69,11) (69,12) 132
(70,11) (70,12) 268
(71,11) (71,12) 385
(72,11) (72,12) 486
(73,11) (73,12) 201
(74,11) (74,12) 308
(75,11) (75,12) 101
(76,11) (76,12) 31
(77,11) (77,12) 452
(78,11) (78,12) 463
(79,11) (79,12) 130
(80,11) (80,12) 40
(81,11) (81,12) 439
(82,11) (82,12) 497
(83,11) (83,12) 124
(84,11) (84,12) 161
(85,11) (85,12) 471
(86,11) (86,12) 129
(87,11) (87,12) 12
(88,11) (88,12) 85
(89,11) (89,12) 227
(90,11) (90,12) 442
(91,11) (91,12) 454
(92,11) (92,12) 391
(93,11) (93,12) 10
(94,11) (94,12) 345
(95,11) (95,12) 346
(96,11) (96,12) 303
(97,11) (97,12) 327
(98,11) (98,12) 344
(99,11) (99,12) 382
(100,11) (100,12) 201
(101,11) (101,12) 499
(102,11) (102,12) 326
(103,11) (103,12) 52
(104,11) (104,12) 27
(105,11) (105,12) 117
(106,11) (106,12) 86
(107,11) (107,12) 493
(108,11) (108,12) 18
(109,11) (109,12) 422
(110,11) (110,12) 430
(111,11) (111,12) 94
(112,11) (112,12) 466
(113,11) (113,12) 286
(114,11) (114,12) 179
(115,11) (115,12) 318
(116,11) (116,12) 218
(117,11) (117,12) 436
(118,11) (118,12) 51
(119,11) (119,12) 105
(120,11) (120,12) 212
(121,11) (121,12) 361
(122,11) (122,12) 200
(123,11) (123,12) 7
(124,11) (124,12) 67
(125,11) (125,12) 405
(126,11) (126,12) 100
(127,11) (127,12) 434
(128,11) (128,12) 67
(129,11) (129,12) 411
(130,11) (130,12) 435
(131,11) (131,12) 327
(132,11) (132,12) 274
(133,11) (133,12) 350
(134,11) (134,12) 72
(135,11) (135,12) 400
(136,11) (136,12) 64
(137,11) (137,12) 219
(138,11) (138,12) 480
(139,11) (139,12) 144
(140,11) (140,12) 106
(141,11) (141,12) 433
(142,11) (142,12) 298
(143,11) (143,12) 426
(144,11) (144,12) 133
(145,11) (145,12) 329
(146,11) (146,12) 492
(147,11) (147,12) 64
(148,11) (148,12) 317
(149,11) (149,12) 410
(150,11) (150,12) 379
(1,12) (1,13) 388
(2,12) (2,13) 213
(3,12) (3,13) 224
(4,12) (4,13) 273
(5,12) (5,13) 61
(6,12) (6,13) 17
(7,12) (7,13) 298
(8,12) (8,13) 307
(9,12) (9,13) 77
(10,12) (10,13) 219
(11,12) (11,13) 202
(12,12) (12,13) 499
(13,12) (13,13) 438
(14,12) (14,13) 272
(15,12) (15,13) 314
(16,12) (16,13) 156
(17,12) (17,13) 196
(18,12) (18,13) 58
(19,12) (19,13) 292
(20,12) (20,13) 177
(21,12) (21,13) 374
(22,12) (22,13) 91
(23,12) (23,13) 257
(24,12) (24,13) 457
(25,12) (25,13) 25
(26,12) (26,13) 449
(27,12) (27,13) 72
(28,12) (28,13) 59
(29,12) (29,13) 322
(30,12) (30,13) 2
(31,12) (31,13) 135
(32,12) (32,13) 219
(33,12) (33,13) 238
(34,12) (34,13) 392
(35,12) (35,13) 232
(36,12) (36,13) 297
(37,12) (37,13) 280
(38,12) (38,13) 38
(39,12) (39,13) 94
(40,12) (40,13) 390
(41,12) (41,13) 328
(42,12) (42,13) 53
(43,12) (43,13) 438
(44,12) (44,13) 79
(45,12) (45,13) 316
(46,12) (46,13) 113
(47,12) (47,13) 117
(48,12) (48,13) 253
(49,12) (49,13) 136
(50,12) (50,13) 32
(51,12) (51,13) 123
(52,12) (52,13) 55
(53,12) (53,13) 439
(54,12) (54,13) 321
(55,12) (55,13) 339
(56,12) (56,13) 113
(57,12) (57,13) 168
(58,12) (58,13) 387
(59,12) (59,13) 286
(60,12) (60,13) 437
(61,12) (61,13) 67
(62,12) (62,13) 101
(63,12) (63,13) 342
(64,12) (64,13) 298
(65,12) (65,13) 210
(66,12) (66,13) 306
(67,12) (67,13) 13
(68,12) (68,13) 309
(69,12) (69,13) 292
(70,12) (70,13) 146
(71,12) (71,13) 114
(72,12) (72,13) 345
(73,12) (73,13) 465
(74,12) (74,13) 191
(75,12) (75,13) 35
(76,12) (76,13) 259
(77,12) (77,13) 455
(78,12) (78,13) 66
(79,12) (79,13) 405
(80,12) (80,13) 170
(81,12) (81,13) 465
(82,12) (82,13) 382
(83,12) (83,13) 82
(84,12) (84,13) 122
(85,12) (85,13) 155
(86,12) (86,13) 320
(87,12) (87,13) 74
(88,12) (88,13) 88
(89,12) (89,13) 161
(90,12) (90,13) 354
(91,12) (91,13) 424
(92,12) (92,13) 314
(93,12) (93,13) 153
(94,12) (94,13) 13
(95,12) (95,13) 415
(96,12) (96,13) 335
(97,12) (97,13) 420
(98,12) (98,13) 126
(99,12) (99,13) 118
(100,12) (100,13) 165
(101,12) (101,13) 181
(102,12) (102,13) 448
(103,12) (103,13) 125
(104,12) (104,13) 33
(105,12) (105,13) 203
(106,12) (106,13) 28
(107,12) (107,13) 415
(108,12) (108,13) 440
(109,12) (109,13) 80
(110,12) (110,13) 195
(111,12) (111,13) 280
(112,12) (112,13) 269
(113,12) (113,13) 2
(114,12) (114,13) 457
(115,12) (115,13) 299
(116,12) (116,13) 27
(117,12) (117,13) 297
(118,12) (118,13) 159
(119,12) (119,13) 282
(120,12) (120,13) 396
(121,12) (121,13) 252
(122,12) (122,13) 182
(123,12) (123,13) 86
(124,12) (124,13) 96
(125,12) (125,13) 466
(126,12) (126,13) 408
(127,12) (127,13) 98
(128,12) (128,13) 288
(129,12) (129,13) 185
(130,12) (130,13) 280
(131,12) (131,13) 15
(132,12) (132,13) 64
(133,12) (133,13) 447
(134,12) (134,13) 381
(135,12) (135,13) 351
(136,12) (136,13) 44
(137,12) (137,13) 487
(138,12) (138,13) 68
(139,12) (139,13) 220
(140,12) (140,13) 362
(141,12) (141,13) 391
(142,12) (142,13) 20
(143,12) (143,13) 460
(144,12) (144,13) 41
(145,12) (145,13) 364
(146,12) (146,13) 304
(147,12) (147,13) 250
(148,12) (148,13) 401
(149,12) (149,13) 403
(150,12) (150,13) 219
(1,13) (1,14) 383
(2,13) (2,14) 467
(3,13) (3,14) 136
(4,13) (4,14) 500
(5,13) (5,14) 291
(6,13) (6,14) 402
(7,13) (7,14) 492
(8,13) (8,14) 372
(9,13) (9,14) 56
(10,13) (10,14) 200
(11,13) (11,14) 213
(12,13) (12,14) 320
(13,13) (13,14) 482
(14,13) (14,14) 467
(15,13) (15,14) 17
(16,13) (16,14) 97
(17,13) (17,14) 372
(18,13) (18,14) 243
(19,13) (19,14) 395
(20,13) (20,14) 384
(21,13) (21,14) 238
(22,13) (22,14) 344
(23,13) (23,14) 68
(24,13) (24,14) 300
(25,13) (25,14) 20
(26,13) (26,14) 6
(27,13) (27,14) 126
(28,13) (28,14) 431
(29,13) (29,14) 388
(30,13) (30,14) 101
(31,13) (31,14) 103
(32,13) (32,14) 160
(33,13) (33,14) 97
(34,13) (34,14) 500
(35,13) (35,14) 129
(36,13) (36,14) 254
(37,13) (37,14) 104
(38,13) (38,14) 226
(39,13) (39,14) 93
(40,13) (40,14) 249
(41,13) (41,14) 15
(42,13) (42,14) 99
(43,13) (43,14) 371
(44,13) (44,14) 67
(45,13) (45,14) 309
(46,13) (46,14) 169
(47,13) (47,14) 41
(48,13) (48,14) 420
(49,13) (49,14) 276
(50,13) (50,14) 326
(51,13) (51,14) 363
(52,13) (52,14) 67
(53,13) (53,14) 307
(54,13) (54,14) 15
(55,13) (55,14) 227
(56,13) (56,14) 400
(57,13) (57,14) 420
(58,13) (58,14) 135
(59,13) (59,14) 201
(60,13) (60,14) 438
(61,13) (61,14) 113
(62,13) (62,14) 223
(63,13) (63,14) 195
(64,13) (64,14) 262
(65,13) (65,14) 440
(66,13) (66,14) 310
(67,13) (67,14) 184
(68,13) (68,14) 383
(69,13) (69,14) 25
(70,13) (70,14) 16
(71,13) (71,14) 15
(72,13) (72,14) 45
(73,13) (73,14) 321
(74,13) (74,14) 332
(75,13) (75,14) 191
(76,13) (76,14) 500
(77,13) (77,14) 80
(78,13) (78,14) 307
(79,13) (79,14) 305
(80,13) (80,14) 434
(81,13) (81,14) 371
(82,13) (82,14) 37
(83,13) (83,14) 266
(84,13) (84,14) 365
(85,13) (85,14) 265
(86,13) (86,14) 14
(87,13) (87,14) 299
(88,13) (88,14) 20
(89,13) (89,14) 69
(90,13) (90,14) 78
(91,13) (91,14) 191
(92,13) (92,14) 106
(93,13) (93,14) 317
(94,13) (94,14) 366
(95,13) (95,14) 149
(96,13) (96,14) 180
(97,13) (97,14) 265
(98,13) (98,14) 319
(99,13) (99,14) 220
(100,13) (100,14) 424
(101,13) (101,14) 65
(102,13) (102,14) 77
(103,13) (103,14) 68
(104,13) (104,14) 418
(105,13) (105,14) 477
(106,13) (106,14) 301
(107,13) (107,14) 469
(108,13) (108,14) 92
(109,13) (109,14) 245
(110,13) (110,14) 336
(111,13) (111,14) 290
(112,13) (112,14) 306
(113,13) (113,14) 390
(114,13) (114,14) 13
(115,13) (115,14) 284
(116,13) (116,14) 495
(117,13) (117,14) 100
(118,13) (118,14) 482
(119,13) (119,14) 142
(120,13) (120,14) 376
(121,13) (121,14) 365
(122,13) (122,14) 354
(123,13) (123,14) 371
(124,13) (124,14) 2
(125,13) (125,14) 43
(126,13) (126,14) 414
(127,13) (127,14) 62
(128,13) (128,14) 184
(129,13) (129,14) 426
(130,13) (130,14) 282
(131,13) (131,14) 337
(132,13) (132,14) 191
(133,13) (133,14) 205
(134,13) (134,14) 281
(135,13) (135,14) 165
(136,13) (136,14) 25
(137,13) (137,14) 339
(138,13) (138,14) 445
(139,13) (139,14) 286
(140,13) (140,14) 109
(141,13) (141,14) 218
(142,13) (142,14) 385
(143,13) (143,14) 476
(144,13) (144,14) 301
(145,13) (145,14) 400
(146,13) (146,14) 356
(147,13) (147,14) 58
(148,13) (148,14) 156
(149,13) (149,14) 385
(150,13) (150,14) 262
(1,14) (1,15) 31
(2,14) (2,15) 99
(3,14) (3,15) 434
(4,14) (4,15) 35
(5,14) (5,15) 318
(6,14) (6,15) 418
(7,14) (7,15) 184
(8,14) (8,15) 84
(9,14) (9,15) 103
(10,14) (10,15) 488
(11,14) (11,15) 165
(12,14) (12,15) 295
(13,14) (13,15) 272
(14,14) (14,15) 327
(15,14) (15,15) 292
(16,14) (16,15) 203
(17,14) (17,15) 186
(18,14) (18,15) 322
(19,14) (19,15) 243
(20,14) (20,15) 164
(21,14) (21,15) 474
(22,14) (22,15) 9
(23,14) (23,15) 79
(24,14) (24,15) 377
(25,14) (25,15) 63
(26,14) (26,15) 43
(27,14) (27,15) 25
(28,14) (28,15) 343
(29,14) (29,15) 443
(30,14) (30,15) 204
(31,14) (31,15) 308
(32,14) (32,15) 263
(33,14) (33,15) 145
(34,14) (34,15) 254
(35,14) (35,15) 74
(36,14) (36,15) 157
(37,14) (37,15) 202
(38,14) (38,15) 47
(39,14) (39,15) 495
(40,14) (40,15) 320
(41,14) (41,15) 170
(42,14) (42,15) 389
(43,14) (43,15) 149
(44,14) (44,15) 358
(45,14) (45,15) 64
(46,14) (46,15) 308
(47,14) (47,15) 488
(48,14) (48,15) 68
(49,14) (49,15) 211
(50,14) (50,15) 213
(51,14) (51,15) 98
(52,14) (52,15) 290
(53,14) (53,15) 207
(54,14) (54,15) 243
(55,14) (55,15) 97
(56,14) (56,15) 233
(57,14) (57,15) 19
(58,14) (58,15) 360
(59,14) (59,15) 205
(60,14) (60,15) 486
(61,14) (61,15) 355
(62,14) (62,15) 231
(63,14) (63,15) 349
(64,14) (64,15) 69
(65,14) (65,15) 161
(66,14) (66,15) 461
(67,14) (67,15) 479
(68,14) (68,15) 24
(69,14) (69,15) 19
(70,14) (70,15) 447
(71,14) (71,15) 73
(72,14) (72,15) 161
(73,14) (73,15) 372
(74,14) (74,15) 382
(75,14) (75,15) 174
(76,14) (76,15) 62
(77,14) (77,15) 358
(78,14) (78,15) 114
(79,14) (79,15) 191
(80,14) (80,15) 375
(81,14) (81,15) 179
(82,14) (82,15) 437
(83,14) (83,15) 410
(84,14) (84,15) 455
(85,14) (85,15) 48
(86,14) (86,15) 360
(87,14) (87,15) 160
(88,14) (88,15) 340
(89,14) (89,15) 300
(90,14) (90,15) 8
(91,14) (91,15) 24
(92,14) (92,15) 358
(93,14) (93,15) 491
(94,14) (94,15) 26
(95,14) (95,15) 51
(96,14) (96,15) 151
(97,14) (97,15) 316
(98,14) (98,15) 432
