s (1,1) 62
(185,5) (185,6) 140
(186,5) (186,6) 110
(187,5) (187,6) 311
(188,5) (188,6) 464
(189,5) (189,6) 67
(190,5) (190,6) 445
(1,6) (1,7) 488
(2,6) (2,7) 466
(3,6) (3,7) 87
(4,6) (4,7) 67
(5,6) (5,7) 188
(6,6) (6,7) 489
(7,6) (7,7) 345
(8,6) (8,7) 151
(9,6) (9,7) 47
(10,6) (10,7) 88
(11,6) (11,7) 237
(12,6) (12,7) 14
(13,6) (13,7) 437
(14,6) (14,7) 497
(15,6) (15,7) 286
(16,6) (16,7) 398
(17,6) (17,7) 496
(18,6) (18,7) 491
(19,6) (19,7) 108
(20,6) (20,7) 46
(21,6) (21,7) 50
(22,6) (22,7) 418
(23,6) (23,7) 178
(24,6) (24,7) 180
(25,6) (25,7) 7
(26,6) (26,7) 103
(27,6) (27,7) 368
(28,6) (28,7) 200
(29,6) (29,7) 463
(30,6) (30,7) 44
(31,6) (31,7) 216
(32,6) (32,7) 74
(33,6) (33,7) 6
(34,6) (34,7) 1
(35,6) (35,7) 368
(36,6) (36,7) 321
(37,6) (37,7) 398
(38,6) (38,7) 58
(39,6) (39,7) 223
(40,6) (40,7) 360
(41,6) (41,7) 279
(42,6) (42,7) 405
(43,6) (43,7) 400
(44,6) (44,7) 342
(45,6) (45,7) 498
(46,6) (46,7) 62
(47,6) (47,7) 385
(48,6) (48,7) 234
(49,6) (49,7) 299
(50,6) (50,7) 59
(51,6) (51,7) 158
(52,6) (52,7) 224
(53,6) (53,7) 384
(54,6) (54,7) 494
(55,6) (55,7) 258
(56,6) (56,7) 219
(57,6) (57,7) 239
(58,6) (58,7) 451
(59,6) (59,7) 272
(60,6) (60,7) 139
(61,6) (61,7) 153
(62,6) (62,7) 496
(63,6) (63,7) 206
(64,6) (64,7) 426
(65,6) (65,7) 170
(66,6) (66,7) 495
(67,6) (67,7) 318
(68,6) (68,7) 180
(69,6) (69,7) 161
(70,6) (70,7) 399
(71,6) (71,7) 194
(72,6) (72,7) 17
(73,6) (73,7) 93
(74,6) (74,7) 405
(75,6) (75,7) 410
(76,6) (76,7) 197
(77,6) (77,7) 370
(78,6) (78,7) 470
(79,6) (79,7) 223
(80,6) (80,7) 258
(81,6) (81,7) 389
(82,6) (82,7) 271
(83,6) (83,7) 102
(84,6) (84,7) 189
(85,6) (85,7) 334
(86,6) (86,7) 414
(87,6) (87,7) 94
(88,6) (88,7) 111
(89,6) (89,7) 40
(90,6) (90,7) 445
(91,6) (91,7) 331
(92,6) (92,7) 202
(93,6) (93,7) 324
(94,6) (94,7) 208
(95,6) (95,7) 248
(96,6) (96,7) 437
(97,6) (97,7) 464
(98,6) (98,7) 119
(99,6) (99,7) 78
(100,6) (100,7) 244
(101,6) (101,7) 407
(102,6) (102,7) 378
(103,6) (103,7) 250
(104,6) (104,7) 249
(105,6) (105,7) 93
(106,6) (106,7) 342
(107,6) (107,7) 29
(108,6) (108,7) 101
(109,6) (109,7) 384
(110,6) (110,7) 33
(111,6) (111,7) 474
(112,6) (112,7) 144
(113,6) (113,7) 71
(114,6) (114,7) 485
(115,6) (115,7) 297
(116,6) (116,7) 337
(117,6) (117,7) 336
(118,6) (118,7) 125
(119,6) (119,7) 176
(120,6) (120,7) 168
(121,6) (121,7) 385
(122,6) (122,7) 285
(123,6) (123,7) 147
(124,6) (124,7) 381
(125,6) (125,7) 156
(126,6) (126,7) 353
(127,6) (127,7) 22
(128,6) (128,7) 434
(129,6) (129,7) 347
(130,6) (130,7) 359
(131,6) (131,7) 458
(132,6) (132,7) 349
(133,6) (133,7) 311
(134,6) (134,7) 82
(135,6) (135,7) 32
(136,6) (136,7) 309
(137,6) (137,7) 460
(138,6) (138,7) 110
(139,6) (139,7) 405
(140,6) (140,7) 456
(141,6) (141,7) 306
(142,6) (142,7) 197
(143,6) (143,7) 416
(144,6) (144,7) 230
(145,6) (145,7) 420
(146,6) (146,7) 347
(147,6) (147,7) 283
(148,6) (148,7) 132
(149,6) (149,7) 466
(150,6) (150,7) 376
(151,6) (151,7) 94
(152,6) (152,7) 215
(153,6) (153,7) 235
(154,6) (154,7) 263
(155,6) (155,7) 58
(156,6) (156,7) 80
(157,6) (157,7) 81
(158,6) (158,7) 251
(159,6) (159,7) 288
(160,6) (160,7) 414
(161,6) (161,7) 139
(162,6) (162,7) 473
(163,6) (163,7) 318
(164,6) (164,7) 255
(165,6) (165,7) 416
(166,6) (166,7) 68
(167,6) (167,7) 307
(168,6) (168,7) 305
(169,6) (169,7) 390
(170,6) (170,7) 55
(171,6) (171,7) 48
(172,6) (172,7) 448
(173,6) (173,7) 239
(174,6) (174,7) 337
(175,6) (175,7) 72
(176,6) (176,7) 176
(177,6) (177,7) 213
(178,6) (178,7) 151
(179,6) (179,7) 36
(180,6) (180,7) 306
(181,6) (181,7) 137
(182,6) (182,7) 245
(183,6) (183,7) 240
(184,6) (184,7) 420
(185,6) (185,7) 13
(186,6) (186,7) 39
(187,6) (187,7) 301
(188,6) (188,7) 3
(189,6) (189,7) 242
(190,6) (190,7) 29
(1,7) (1,8) 491
(2,7) (2,8) 368
(3,7) (3,8) 209
(4,7) (4,8) 202
(5,7) (5,8) 432
(6,7) (6,8) 231
(7,7) (7,8) 196
(8,7) (8,8) 199
(9,7) (9,8) 308
(10,7) (10,8) 488
(11,7) (11,8) 70
(12,7) (12,8) 179
(13,7) (13,8) 336
(14,7) (14,8) 327
(15,7) (15,8) 375
(16,7) (16,8) 150
(17,7) (17,8) 230
(18,7) (18,8) 396
(19,7) (19,8) 69
(20,7) (20,8) 279
(21,7) (21,8) 419
(22,7) (22,8) 108
(23,7) (23,8) 103
(24,7) (24,8) 295
(25,7) (25,8) 396
(26,7) (26,8) 95
(27,7) (27,8) 408
(28,7) (28,8) 109
(29,7) (29,8) 499
(30,7) (30,8) 259
(31,7) (31,8) 137
(32,7) (32,8) 383
(33,7) (33,8) 86
(34,7) (34,8) 453
(35,7) (35,8) 473
(36,7) (36,8) 111
(37,7) (37,8) 382
(38,7) (38,8) 116
(39,7) (39,8) 390
(40,7) (40,8) 347
(41,7) (41,8) 61
(42,7) (42,8) 87
(43,7) (43,8) 408
(44,7) (44,8) 335
(45,7) (45,8) 82
(46,7) (46,8) 340
(47,7) (47,8) 202
(48,7) (48,8) 470
(49,7) (49,8) 447
(50,7) (50,8) 440
(51,7) (51,8) 377
(52,7) (52,8) 412
(53,7) (53,8) 45
(54,7) (54,8) 109
(55,7) (55,8) 113
(56,7) (56,8) 23
(57,7) (57,8) 12
(58,7) (58,8) 119
(59,7) (59,8) 55
(60,7) (60,8) 268
(61,7) (61,8) 46
(62,7) (62,8) 62
(63,7) (63,8) 197
(64,7) (64,8) 226
(65,7) (65,8) 493
(66,7) (66,8) 209
(67,7) (67,8) 402
(68,7) (68,8) 318
(69,7) (69,8) 289
(70,7) (70,8) 133
(71,7) (71,8) 82
(72,7) (72,8) 41
(73,7) (73,8) 376
(74,7) (74,8) 250
(75,7) (75,8) 389
(76,7) (76,8) 191
(77,7) (77,8) 110
(78,7) (78,8) 371
(79,7) (79,8) 236
(80,7) (80,8) 272
(81,7) (81,8) 178
(82,7) (82,8) 92
(83,7) (83,8) 432
(84,7) (84,8) 290
(85,7) (85,8) 38
(86,7) (86,8) 320
(87,7) (87,8) 423
(88,7) (88,8) 116
(89,7) (89,8) 499
(90,7) (90,8) 73
(91,7) (91,8) 451
(92,7) (92,8) 161
(93,7) (93,8) 428
(94,7) (94,8) 270
(95,7) (95,8) 330
(96,7) (96,8) 489
(97,7) (97,8) 49
(98,7) (98,8) 84
(99,7) (99,8) 344
(100,7) (100,8) 372
(101,7) (101,8) 437
(102,7) (102,8) 240
(103,7) (103,8) 243
(104,7) (104,8) 381
(105,7) (105,8) 265
(106,7) (106,8) 52
(107,7) (107,8) 181
(108,7) (108,8) 339
(109,7) (109,8) 104
(110,7) (110,8) 57
(111,7) (111,8) 325
(112,7) (112,8) 425
(113,7) (113,8) 287
(114,7) (114,8) 142
(115,7) (115,8) 63
(116,7) (116,8) 249
(117,7) (117,8) 318
(118,7) (118,8) 387
(119,7) (119,8) 342
(120,7) (120,8) 475
(121,7) (121,8) 237
(122,7) (122,8) 345
(123,7) (123,8) 451
(124,7) (124,8) 361
(125,7) (125,8) 370
(126,7) (126,8) 286
(127,7) (127,8) 184
(128,7) (128,8) 224
(129,7) (129,8) 228
(130,7) (130,8) 157
(131,7) (131,8) 465
(132,7) (132,8) 101
(133,7) (133,8) 226
(134,7) (134,8) 128
(135,7) (135,8) 475
(136,7) (136,8) 29
(137,7) (137,8) 314
(138,7) (138,8) 190
(139,7) (139,8) 39
(140,7) (140,8) 314
(141,7) (141,8) 87
(142,7) (142,8) 412
(143,7) (143,8) 273
(144,7) (144,8) 104
(145,7) (145,8) 478
(146,7) (146,8) 299
(147,7) (147,8) 209
(148,7) (148,8) 245
(149,7) (149,8) 156
(150,7) (150,8) 70
(151,7) (151,8) 12
(152,7) (152,8) 46
(153,7) (153,8) 439
(154,7) (154,8) 58
(155,7) (155,8) 184
(156,7) (156,8) 418
(157,7) (157,8) 292
(158,7) (158,8) 22
(159,7) (159,8) 347
(160,7) (160,8) 8
(161,7) (161,8) 449
(162,7) (162,8) 500
(163,7) (163,8) 178
(164,7) (164,8) 69
(165,7) (165,8) 455
(166,7) (166,8) 430
(167,7) (167,8) 473
(168,7) (168,8) 347
(169,7) (169,8) 113
(170,7) (170,8) 403
(171,7) (171,8) 148
(172,7) (172,8) 498
(173,7) (173,8) 229
(174,7) (174,8) 406
(175,7) (175,8) 276
(176,7) (176,8) 318
(177,7) (177,8) 216
(178,7) (178,8) 78
(179,7) (179,8) 155
(180,7) (180,8) 298
(181,7) (181,8) 498
(182,7) (182,8) 247
(183,7) (183,8) 447
(184,7) (184,8) 92
(185,7) (185,8) 160
(186,7) (186,8) 161
(187,7) (187,8) 366
(188,7) (188,8) 321
(189,7) (189,8) 378
(190,7) (190,8) 270
(1,8) (1,9) 475
(2,8) (2,9) 176
(3,8) (3,9) 61
(4,8) (4,9) 407
(5,8) (5,9) 61
(6,8) (6,9) 103
(7,8) (7,9) 5
(8,8) (8,9) 264
(9,8) (9,9) 9
(10,8) (10,9) 395
(11,8) (11,9) 121
(12,8) (12,9) 289
(13,8) (13,9) 495
(14,8) (14,9) 54
(15,8) (15,9) 72
(16,8) (16,9) 114
(17,8) (17,9) 402
(18,8) (18,9) 246
(19,8) (19,9) 68
(20,8) (20,9) 1
(21,8) (21,9) 401
(22,8) (22,9) 312
(23,8) (23,9) 10
(24,8) (24,9) 491
(25,8) (25,9) 465
(26,8) (26,9) 354
(27,8) (27,9) 452
(28,8) (28,9) 481
(29,8) (29,9) 120
(30,8) (30,9) 50
(31,8) (31,9) 463
(32,8) (32,9) 331
(33,8) (33,9) 468
(34,8) (34,9) 273
(35,8) (35,9) 390
(36,8) (36,9) 252
(37,8) (37,9) 218
(38,8) (38,9) 373
(39,8) (39,9) 404
(40,8) (40,9) 228
(41,8) (41,9) 119
(42,8) (42,9) 112
(43,8) (43,9) 222
(44,8) (44,9) 470
(45,8) (45,9) 205
(46,8) (46,9) 141
(47,8) (47,9) 36
(48,8) (48,9) 396
(49,8) (49,9) 307
(50,8) (50,9) 224
(51,8) (51,9) 222
(52,8) (52,9) 253
(53,8) (53,9) 482
(54,8) (54,9) 18
(55,8) (55,9) 273
(56,8) (56,9) 31
(57,8) (57,9) 496
(58,8) (58,9) 347
(59,8) (59,9) 384
(60,8) (60,9) 20
(61,8) (61,9) 202
(62,8) (62,9) 205
(63,8) (63,9) 68
(64,8) (64,9) 347
(65,8) (65,9) 350
(66,8) (66,9) 294
(67,8) (67,9) 202
(68,8) (68,9) 172
(69,8) (69,9) 156
(70,8) (70,9) 406
(71,8) (71,9) 256
(72,8) (72,9) 112
(73,8) (73,9) 119
(74,8) (74,9) 390
(75,8) (75,9) 153
(76,8) (76,9) 270
(77,8) (77,9) 313
(78,8) (78,9) 389
(79,8) (79,9) 495
(80,8) (80,9) 488
(81,8) (81,9) 51
(82,8) (82,9) 65
(83,8) (83,9) 187
(84,8) (84,9) 254
(85,8) (85,9) 210
(86,8) (86,9) 354
(87,8) (87,9) 346
(88,8) (88,9) 190
(89,8) (89,9) 446
(90,8) (90,9) 356
(91,8) (91,9) 106
(92,8) (92,9) 427
(93,8) (93,9) 81
(94,8) (94,9) 122
(95,8) (95,9) 269
(96,8) (96,9) 308
(97,8) (97,9) 217
(98,8) (98,9) 476
(99,8) (99,9) 336
(100,8) (100,9) 114
(101,8) (101,9) 476
(102,8) (102,9) 25
(103,8) (103,9) 92
(104,8) (104,9) 474
(105,8) (105,9) 13
(106,8) (106,9) 62
(107,8) (107,9) 497
(108,8) (108,9) 62
(109,8) (109,9) 108
(110,8) (110,9) 136
(111,8) (111,9) 339
(112,8) (112,9) 170
(113,8) (113,9) 374
(114,8) (114,9) 260
(115,8) (115,9) 126
(116,8) (116,9) 339
(117,8) (117,9) 26
(118,8) (118,9) 106
(119,8) (119,9) 271
(120,8) (120,9) 496
(121,8) (121,9) 125
(122,8) (122,9) 328
(123,8) (123,9) 460
(124,8) (124,9) 485
(125,8) (125,9) 329
(126,8) (126,9) 469
(127,8) (127,9) 10
(128,8) (128,9) 49
(129,8) (129,9) 94
(130,8) (130,9) 26
(131,8) (131,9) 345
(132,8) (132,9) 75
(133,8) (133,9) 66
(134,8) (134,9) 455
(135,8) (135,9) 234
(136,8) (136,9) 489
(137,8) (137,9) 193
(138,8) (138,9) 315
(139,8) (139,9) 58
(140,8) (140,9) 94
(141,8) (141,9) 157
(142,8) (142,9) 255
(143,8) (143,9) 493
(144,8) (144,9) 407
(145,8) (145,9) 88
(146,8) (146,9) 374
(147,8) (147,9) 155
(148,8) (148,9) 461
(149,8) (149,9) 382
(150,8) (150,9) 384
(151,8) (151,9) 446
(152,8) (152,9) 117
(153,8) (153,9) 359
(154,8) (154,9) 239
(155,8) (155,9) 346
(156,8) (156,9) 228
(157,8) (157,9) 497
(158,8) (158,9) 478
(159,8) (159,9) 382
(160,8) (160,9) 218
(161,8) (161,9) 279
(162,8) (162,9) 216
(163,8) (163,9) 459
(164,8) (164,9) 247
(165,8) (165,9) 220
(166,8) (166,9) 341
(167,8) (167,9) 36
(168,8) (168,9) 398
(169,8) (169,9) 475
(170,8) (170,9) 158
(171,8) (171,9) 40
(172,8) (172,9) 142
(173,8) (173,9) 381
(174,8) (174,9) 130
(175,8) (175,9) 381
(176,8) (176,9) 153
(177,8) (177,9) 246
(178,8) (178,9) 410
(179,8) (179,9) 34
(180,8) (180,9) 435
(181,8) (181,9) 257
(182,8) (182,9) 226
(183,8) (183,9) 184
(184,8) (184,9) 393
(185,8) (185,9) 166
(186,8) (186,9) 270
(187,8) (187,9) 446
(188,8) (188,9) 109
(189,8) (189,9) 178
(190,8) (190,9) 44
(1,9) (1,10) 183
(2,9) (2,10) 299
(3,9) (3,10) 125
(4,9) (4,10) 363
(5,9) (5,10) 465
(6,9) (6,10) 201
(7,9) (7,10) 457
(8,9) (8,10) 413
(9,9) (9,10) 331
(10,9) (10,10) 87
(11,9) (11,10) 75
(12,9) (12,10) 438
(13,9) (13,10) 124
(14,9) (14,10) 49
(15,9) (15,10) 459
(16,9) (16,10) 269
(17,9) (17,10) 99
(18,9) (18,10) 286
(19,9) (19,10) 422
(20,9) (20,10) 277
(21,9) (21,10) 432
(22,9) (22,10) 471
(23,9) (23,10) 224
(24,9) (24,10) 17
(25,9) (25,10) 125
(26,9) (26,10) 473
(27,9) (27,10) 284
(28,9) (28,10) 60
(29,9) (29,10) 482
(30,9) (30,10) 195
(31,9) (31,10) 343
(32,9) (32,10) 133
(33,9) (33,10) 359
(34,9) (34,10) 97
(35,9) (35,10) 8
(36,9) (36,10) 258
(37,9) (37,10) 139
(38,9) (38,10) 486
(39,9) (39,10) 247
(40,9) (40,10) 244
(41,9) (41,10) 422
(42,9) (42,10) 25
(43,9) (43,10) 477
(44,9) (44,10) 3
(45,9) (45,10) 145
(46,9) (46,10) 352
(47,9) (47,10) 248
(48,9) (48,10) 168
(49,9) (49,10) 226
(50,9) (50,10) 105
(51,9) (51,10) 333
(52,9) (52,10) 281
(53,9) (53,10) 304
(54,9) (54,10) 242
(55,9) (55,10) 218
(56,9) (56,10) 153
(57,9) (57,10) 488
(58,9) (58,10) 339
(59,9) (59,10) 187
(60,9) (60,10) 221
(61,9) (61,10) 145
(62,9) (62,10) 184
(63,9) (63,10) 348
(64,9) (64,10) 47
(65,9) (65,10) 87
(66,9) (66,10) 166
(67,9) (67,10) 469
(68,9) (68,10) 193
(69,9) (69,10) 74
(70,9) (70,10) 462
(71,9) (71,10) 318
(72,9) (72,10) 202
(73,9) (73,10) 459
(74,9) (74,10) 17
(75,9) (75,10) 38
(76,9) (76,10) 346
(77,9) (77,10) 300
(78,9) (78,10) 270
(79,9) (79,10) 308
(80,9) (80,10) 419
(81,9) (81,10) 104
(82,9) (82,10) 162
(83,9) (83,10) 455
(84,9) (84,10) 113
(85,9) (85,10) 330
(86,9) (86,10) 435
(87,9) (87,10) 8
(88,9) (88,10) 454
(89,9) (89,10) 43
(90,9) (90,10) 409
(91,9) (91,10) 178
(92,9) (92,10) 114
(93,9) (93,10) 324
(94,9) (94,10) 429
(95,9) (95,10) 55
(96,9) (96,10) 487
(97,9) (97,10) 202
(98,9) (98,10) 80
(99,9) (99,10) 138
(100,9) (100,10) 345
(101,9) (101,10) 81
(102,9) (102,10) 140
(103,9) (103,10) 451
(104,9) (104,10) 63
(105,9) (105,10) 212
(106,9) (106,10) 270
(107,9) (107,10) 128
(108,9) (108,10) 162
(109,9) (109,10) 175
(110,9) (110,10) 396
(111,9) (111,10) 70
(112,9) (112,10) 310
(113,9) (113,10) 135
(114,9) (114,10) 145
(115,9) (115,10) 125
(116,9) (116,10) 350
(117,9) (117,10) 151
(118,9) (118,10) 348
(119,9) (119,10) 441
(120,9) (120,10) 184
(121,9) (121,10) 336
(122,9) (122,10) 18
(123,9) (123,10) 500
(124,9) (124,10) 399
(125,9) (125,10) 250
(126,9) (126,10) 293
(127,9) (127,10) 125
(128,9) (128,10) 86
(129,9) (129,10) 150
(130,9) (130,10) 265
(131,9) (131,10) 4
(132,9) (132,10) 138
(133,9) (133,10) 404
(134,9) (134,10) 173
(135,9) (135,10) 302
(136,9) (136,10) 347
(137,9) (137,10) 198
(138,9) (138,10) 472
(139,9) (139,10) 368
(140,9) (140,10) 452
(141,9) (141,10) 456
(142,9) (142,10) 250
(143,9) (143,10) 42
(144,9) (144,10) 21
(145,9) (145,10) 76
(146,9) (146,10) 107
(147,9) (147,10) 13
(148,9) (148,10) 74
(149,9) (149,10) 45
(150,9) (150,10) 118
(151,9) (151,10) 282
(152,9) (152,10) 315
(153,9) (153,10) 476
(154,9) (154,10) 366
(155,9) (155,10) 187
(156,9) (156,10) 351
(157,9) (157,10) 399
(158,9) (158,10) 114
(159,9) (159,10) 409
(160,9) (160,10) 486
(161,9) (161,10) 341
(162,9) (162,10) 143
(163,9) (163,10) 112
(164,9) (164,10) 431
(165,9) (165,10) 100
(166,9) (166,10) 493
(167,9) (167,10) 370
(168,9) (168,10) 70
(169,9) (169,10) 481
(170,9) (170,10) 51
(171,9) (171,10) 250
(172,9) (172,10) 499
(173,9) (173,10) 490
(174,9) (174,10) 271
(175,9) (175,10) 153
(176,9) (176,10) 367
(177,9) (177,10) 330
(178,9) (178,10) 134
(179,9) (179,10) 157
(180,9) (180,10) 449
(181,9) (181,10) 491
(182,9) (182,10) 484
(183,9) (183,10) 250
(184,9) (184,10) 250
(185,9) (185,10) 62
(186,9) (186,10) 465
(187,9) (187,10) 26
(188,9) (188,10) 82
(189,9) (189,10) 259
(190,9) (190,10) 185
(1,10) (1,11) 257
(2,10) (2,11) 292
(3,10) (3,11) 68
(4,10) (4,11) 190
(5,10) (5,11) 76
(6,10) (6,11) 372
(7,10) (7,11) 187
(8,10) (8,11) 395
(9,10) (9,11) 403
(10,10) (10,11) 291
(11,10) (11,11) 244
(12,10) (12,11) 331
(13,10) (13,11) 203
(14,10) (14,11) 315
(15,10) (15,11) 438
(16,10) (16,11) 440
(17,10) (17,11) 59
(18,10) (18,11) 234
(19,10) (19,11) 491
(20,10) (20,11) 128
(21,10) (21,11) 175
(22,10) (22,11) 290
(23,10) (23,11) 138
(24,10) (24,11) 340
(25,10) (25,11) 446
(26,10) (26,11) 91
(27,10) (27,11) 244
(28,10) (28,11) 488
(29,10) (29,11) 65
(30,10) (30,11) 304
(31,10) (31,11) 443
(32,10) (32,11) 169
(33,10) (33,11) 53
(34,10) (34,11) 412
(35,10) (35,11) 255
(36,10) (36,11) 368
(37,10) (37,11) 58
(38,10) (38,11) 425
(39,10) (39,11) 359
(40,10) (40,11) 332
(41,10) (41,11) 278
(42,10) (42,11) 156
(43,10) (43,11) 29
(44,10) (44,11) 261
(45,10) (45,11) 341
(46,10) (46,11) 485
(47,10) (47,11) 190
(48,10) (48,11) 241
(49,10) (49,11) 107
(50,10) (50,11) 256
(51,10) (51,11) 441
(52,10) (52,11) 168
(53,10) (53,11) 100
(54,10) (54,11) 277
(55,10) (55,11) 432
(56,10) (56,11) 175
(57,10) (57,11) 349
(58,10) (58,11) 152
(59,10) (59,11) 348
(60,10) (60,11) 209
(61,10) (61,11) 476
(62,10) (62,11) 126
(63,10) (63,11) 333
(64,10) (64,11) 203
(65,10) (65,11) 202
(66,10) (66,11) 158
(67,10) (67,11) 37
(68,10) (68,11) 438
(69,10) (69,11) 252
(70,10) (70,11) 435
(71,10) (71,11) 460
(72,10) (72,11) 388
(73,10) (73,11) 279
(74,10) (74,11) 59
(75,10) (75,11) 86
(76,10) (76,11) 259
(77,10) (77,11) 49
(78,10) (78,11) 268
(79,10) (79,11) 56
(80,10) (80,11) 382
(81,10) (81,11) 286
(82,10) (82,11) 342
(83,10) (83,11) 185
(84,10) (84,11) 114
(85,10) (85,11) 173
(86,10) (86,11) 151
(87,10) (87,11) 444
(88,10) (88,11) 404
(89,10) (89,11) 480
(90,10) (90,11) 251
(91,10) (91,11) 67
(92,10) (92,11) 282
(93,10) (93,11) 215
(94,10) (94,11) 152
(95,10) (95,11) 60
(96,10) (96,11) 111
(97,10) (97,11) 359
(98,10) (98,11) 373
(99,10) (99,11) 36
(100,10) (100,11) 93
(101,10) (101,11) 412
(102,10) (102,11) 494
(103,10) (103,11) 428
(104,10) (104,11) 278
(105,10) (105,11) 57
(106,10) (106,11) 161
(107,10) (107,11) 160
(108,10) (108,11) 119
(109,10) (109,11) 380
(110,10) (110,11) 401
(111,10) (111,11) 328
(112,10) (112,11) 414
(113,10) (113,11) 475
(114,10) (114,11) 1
(115,10) (115,11) 54
(116,10) (116,11) 486
(117,10) (117,11) 320
(118,10) (118,11) 327
(119,10) (119,11) 438
(120,10) (120,11) 373
(121,10) (121,11) 7
(122,10) (122,11) 54
(123,10) (123,11) 197
(124,10) (124,11) 322
(125,10) (125,11) 189
(126,10) (126,11) 205
(127,10) (127,11) 261
(128,10) (128,11) 132
(129,10) (129,11) 181
(130,10) (130,11) 391
(131,10) (131,11) 66
(132,10) (132,11) 376
(133,10) (133,11) 312
(134,10) (134,11) 288
(135,10) (135,11) 313
(136,10) (136,11) 219
(137,10) (137,11) 417
(138,10) (138,11) 399
(139,10) (139,11) 330
(140,10) (140,11) 136
(141,10) (141,11) 148
(142,10) (142,11) 63
(143,10) (143,11) 56
(144,10) (144,11) 481
(145,10) (145,11) 367
(146,10) (146,11) 447
(147,10) (147,11) 198
(148,10) (148,11) 204
(149,10) (149,11) 199
(150,10) (150,11) 425
(151,10) (151,11) 378
(152,10) (152,11) 219
(153,10) (153,11) 197
(154,10) (154,11) 274
(155,10) (155,11) 317
(156,10) (156,11) 177
(157,10) (157,11) 428
(158,10) (158,11) 117
(159,10) (159,11) 34
(160,10) (160,11) 231
(161,10) (161,11) 428
(162,10) (162,11) 218
(163,10) (163,11) 136
(164,10) (164,11) 303
(165,10) (165,11) 46
(166,10) (166,11) 480
(167,10) (167,11) 98
(168,10) (168,11) 430
(169,10) (169,11) 466
(170,10) (170,11) 59
(171,10) (171,11) 22
(172,10) (172,11) 146
(173,10) (173,11) 111
(174,10) (174,11) 226
(175,10) (175,11) 270
(176,10) (176,11) 41
(177,10) (177,11) 321
(178,10) (178,11) 317
(179,10) (179,11) 279
(180,10) (180,11) 349
(181,10) (181,11) 45
(182,10) (182,11) 310
(183,10) (183,11) 441
(184,10) (184,11) 393
(185,10) (185,11) 466
(186,10) (186,11) 131
(187,10) (187,11) 421
(188,10) (188,11) 383
(189,10) (189,11) 495
(190,10) (190,11) 437
(1,11) (1,12) 170
(2,11) (2,12) 156
(3,11) (3,12) 303
(4,11) (4,12) 168
(5,11) (5,12) 85
(6,11) (6,12) 486
(7,11) (7,12) 240
(8,11) (8,12) 443
(9,11) (9,12) 284
(10,11) (10,12) 101
(11,11) (11,12) 109
(12,11) (12,12) 470
(13,11) (13,12) 446
(14,11) (14,12) 273
(15,11) (15,12) 355
(16,11) (16,12) 283
(17,11) (17,12) 489
(18,11) (18,12) 320
(19,11) (19,12) 406
(20,11) (20,12) 271
(21,11) (21,12) 458
(22,11) (22,12) 355
(23,11) (23,12) 125
(24,11) (24,12) 22
(25,11) (25,12) 26
(26,11) (26,12) 104
(27,11) (27,12) 495
(28,11) (28,12) 433
(29,11) (29,12) 495
(30,11) (30,12) 392
(31,11) (31,12) 462
(32,11) (32,12) 292
(33,11) (33,12) 109
(34,11) (34,12) 282
(35,11) (35,12) 22
(36,11) (36,12) 399
(37,11) (37,12) 251
(38,11) (38,12) 273
(39,11) (39,12) 180
(40,11) (40,12) 135
(41,11) (41,12) 413
(42,11) (42,12) 134
(43,11) (43,12) 129
(44,11) (44,12) 308
(45,11) (45,12) 247
(46,11) (46,12) 158
(47,11) (47,12) 382
(48,11) (48,12) 461
(49,11) (49,12) 238
(50,11) (50,12) 102
(51,11) (51,12) 41
(52,11) (52,12) 236
(53,11) (53,12) 363
(54,11) (54,12) 212
(55,11) (55,12) 429
(56,11) (56,12) 55
(57,11) (57,12) 34
(58,11) (58,12) 60
(59,11) (59,12) 12
(60,11) (60,12) 300
(61,11) (61,12) 408
(62,11) (62,12) 117
(63,11) (63,12) 277
(64,11) (64,12) 194
(65,11) (65,12) 411
(66,11) (66,12) 322
(67,11) (67,12) 230
(68,11) (68,12) 425
(69,11) (69,12) 32
(70,11) (70,12) 244
(71,11) (71,12) 185
(72,11) (72,12) 436
(73,11) (73,12) 75
(74,11) (74,12) 173
(75,11) (75,12) 151
(76,11) (76,12) 165
(77,11) (77,12) 173
(78,11) (78,12) 227
(79,11) (79,12) 290
(80,11) (80,12) 205
(81,11) (81,12) 151
(82,11) (82,12) 401
(83,11) (83,12) 327
(84,11) (84,12) 418
(85,11) (85,12) 6
(86,11) (86,12) 147
(87,11) (87,12) 396
(88,11) (88,12) 107
(89,11) (89,12) 323
(90,11) (90,12) 180
(91,11) (91,12) 348
(92,11) (92,12) 96
(93,11) (93,12) 155
(94,11) (94,12) 320
(95,11) (95,12) 244
(96,11) (96,12) 276
(97,11) (97,12) 125
(98,11) (98,12) 184
(99,11) (99,12) 103
(100,11) (100,12) 8
(101,11) (101,12) 393
(102,11) (102,12) 168
(103,11) (103,12) 242
(104,11) (104,12) 261
(105,11) (105,12) 462
(106,11) (106,12) 39
(107,11) (107,12) 42
(108,11) (108,12) 477
(109,11) (109,12) 320
(110,11) (110,12) 358
(111,11) (111,12) 489
(112,11) (112,12) 342
(113,11) (113,12) 138
(114,11) (114,12) 451
(115,11) (115,12) 67
(116,11) (116,12) 164
(117,11) (117,12) 450
(118,11) (118,12) 372
(119,11) (119,12) 109
(120,11) (120,12) 370
