s (1,1) 311
(44,5) (44,6) 334
(45,5) (45,6) 190
(46,5) (46,6) 103
(47,5) (47,6) 492
(48,5) (48,6) 381
(49,5) (49,6) 12
(50,5) (50,6) 225
(51,5) (51,6) 34
(52,5) (52,6) 168
(53,5) (53,6) 268
(54,5) (54,6) 376
(55,5) (55,6) 352
(56,5) (56,6) 272
(57,5) (57,6) 164
(58,5) (58,6) 355
(59,5) (59,6) 341
(60,5) (60,6) 444
(61,5) (61,6) 62
(62,5) (62,6) 294
(63,5) (63,6) 225
(64,5) (64,6) 230
(65,5) (65,6) 266
(66,5) (66,6) 412
(67,5) (67,6) 161
(68,5) (68,6) 375
(69,5) (69,6) 97
(70,5) (70,6) 442
(71,5) (71,6) 469
(72,5) (72,6) 350
(73,5) (73,6) 39
(74,5) (74,6) 384
(75,5) (75,6) 299
(76,5) (76,6) 337
(77,5) (77,6) 29
(78,5) (78,6) 467
(79,5) (79,6) 293
(80,5) (80,6) 71
(81,5) (81,6) 476
(82,5) (82,6) 379
(83,5) (83,6) 309
(84,5) (84,6) 382
(85,5) (85,6) 362
(86,5) (86,6) 348
(87,5) (87,6) 128
(88,5) (88,6) 45
(89,5) (89,6) 390
(90,5) (90,6) 480
(91,5) (91,6) 92
(92,5) (92,6) 290
(93,5) (93,6) 476
(94,5) (94,6) 364
(95,5) (95,6) 448
(96,5) (96,6) 483
(97,5) (97,6) 247
(98,5) (98,6) 497
(99,5) (99,6) 6
(100,5) (100,6) 258
(101,5) (101,6) 310
(102,5) (102,6) 33
(103,5) (103,6) 489
(104,5) (104,6) 311
(105,5) (105,6) 386
(106,5) (106,6) 51
(107,5) (107,6) 289
(108,5) (108,6) 462
(109,5) (109,6) 146
(110,5) (110,6) 56
(111,5) (111,6) 67
(112,5) (112,6) 435
(113,5) (113,6) 470
(114,5) (114,6) 268
(115,5) (115,6) 282
(116,5) (116,6) 175
(117,5) (117,6) 18
(118,5) (118,6) 345
(119,5) (119,6) 488
(120,5) (120,6) 36
(121,5) (121,6) 439
(122,5) (122,6) 459
(123,5) (123,6) 83
(124,5) (124,6) 176
(125,5) (125,6) 244
(126,5) (126,6) 477
(127,5) (127,6) 379
(128,5) (128,6) 367
(129,5) (129,6) 22
(130,5) (130,6) 68
(131,5) (131,6) 205
(132,5) (132,6) 79
(133,5) (133,6) 186
(134,5) (134,6) 197
(135,5) (135,6) 6
(136,5) (136,6) 497
(137,5) (137,6) 237
(138,5) (138,6) 286
(139,5) (139,6) 353
(140,5) (140,6) 179
(141,5) (141,6) 86
(142,5) (142,6) 46
(143,5) (143,6) 332
(144,5) (144,6) 100
(145,5) (145,6) 65
(146,5) (146,6) 133
(147,5) (147,6) 430
(148,5) (148,6) 101
(149,5) (149,6) 336
(150,5) (150,6) 253
(151,5) (151,6) 487
(152,5) (152,6) 262
(153,5) (153,6) 77
(154,5) (154,6) 498
(155,5) (155,6) 293
(156,5) (156,6) 464
(157,5) (157,6) 410
(158,5) (158,6) 101
(159,5) (159,6) 162
(160,5) (160,6) 66
(161,5) (161,6) 17
(162,5) (162,6) 28
(163,5) (163,6) 387
(164,5) (164,6) 434
(165,5) (165,6) 206
(166,5) (166,6) 94
(167,5) (167,6) 420
(168,5) (168,6) 24
(169,5) (169,6) 412
(170,5) (170,6) 62
(171,5) (171,6) 175
(172,5) (172,6) 498
(173,5) (173,6) 240
(174,5) (174,6) 201
(175,5) (175,6) 75
(176,5) (176,6) 443
(177,5) (177,6) 477
(178,5) (178,6) 414
(179,5) (179,6) 489
(180,5) (180,6) 174
(181,5) (181,6) 239
(182,5) (182,6) 326
(183,5) (183,6) 189
(184,5) (184,6) 366
(185,5) (185,6) 483
(186,5) (186,6) 306
(187,5) (187,6) 259
(188,5) (188,6) 420
(189,5) (189,6) 316
(190,5) (190,6) 13
(191,5) (191,6) 121
(192,5) (192,6) 57
(193,5) (193,6) 356
(194,5) (194,6) 494
(195,5) (195,6) 471
(196,5) (196,6) 411
(197,5) (197,6) 406
(198,5) (198,6) 290
(199,5) (199,6) 439
(200,5) (200,6) 107
(201,5) (201,6) 216
(202,5) (202,6) 410
(203,5) (203,6) 362
(204,5) (204,6) 396
(205,5) (205,6) 55
(206,5) (206,6) 322
(207,5) (207,6) 315
(208,5) (208,6) 215
(209,5) (209,6) 182
(210,5) (210,6) 142
(211,5) (211,6) 266
(212,5) (212,6) 7
(213,5) (213,6) 288
(214,5) (214,6) 218
(215,5) (215,6) 454
(216,5) (216,6) 256
(217,5) (217,6) 478
(218,5) (218,6) 238
(219,5) (219,6) 200
(220,5) (220,6) 293
(1,6) (1,7) 252
(2,6) (2,7) 463
(3,6) (3,7) 421
(4,6) (4,7) 231
(5,6) (5,7) 489
(6,6) (6,7) 105
(7,6) (7,7) 474
(8,6) (8,7) 217
(9,6) (9,7) 318
(10,6) (10,7) 230
(11,6) (11,7) 386
(12,6) (12,7) 482
(13,6) (13,7) 44
(14,6) (14,7) 440
(15,6) (15,7) 318
(16,6) (16,7) 354
(17,6) (17,7) 310
(18,6) (18,7) 207
(19,6) (19,7) 154
(20,6) (20,7) 461
(21,6) (21,7) 121
(22,6) (22,7) 286
(23,6) (23,7) 149
(24,6) (24,7) 452
(25,6) (25,7) 223
(26,6) (26,7) 280
(27,6) (27,7) 165
(28,6) (28,7) 237
(29,6) (29,7) 431
(30,6) (30,7) 327
(31,6) (31,7) 21
(32,6) (32,7) 268
(33,6) (33,7) 236
(34,6) (34,7) 389
(35,6) (35,7) 120
(36,6) (36,7) 497
(37,6) (37,7) 46
(38,6) (38,7) 55
(39,6) (39,7) 247
(40,6) (40,7) 102
(41,6) (41,7) 313
(42,6) (42,7) 135
(43,6) (43,7) 123
(44,6) (44,7) 214
(45,6) (45,7) 412
(46,6) (46,7) 173
(47,6) (47,7) 145
(48,6) (48,7) 154
(49,6) (49,7) 270
(50,6) (50,7) 278
(51,6) (51,7) 15
(52,6) (52,7) 359
(53,6) (53,7) 221
(54,6) (54,7) 94
(55,6) (55,7) 299
(56,6) (56,7) 5
(57,6) (57,7) 452
(58,6) (58,7) 489
(59,6) (59,7) 208
(60,6) (60,7) 421
(61,6) (61,7) 407
(62,6) (62,7) 200
(63,6) (63,7) 137
(64,6) (64,7) 423
(65,6) (65,7) 474
(66,6) (66,7) 370
(67,6) (67,7) 399
(68,6) (68,7) 90
(69,6) (69,7) 170
(70,6) (70,7) 322
(71,6) (71,7) 8
(72,6) (72,7) 4
(73,6) (73,7) 177
(74,6) (74,7) 44
(75,6) (75,7) 217
(76,6) (76,7) 250
(77,6) (77,7) 97
(78,6) (78,7) 16
(79,6) (79,7) 236
(80,6) (80,7) 397
(81,6) (81,7) 443
(82,6) (82,7) 138
(83,6) (83,7) 174
(84,6) (84,7) 156
(85,6) (85,7) 398
(86,6) (86,7) 57
(87,6) (87,7) 332
(88,6) (88,7) 298
(89,6) (89,7) 459
(90,6) (90,7) 443
(91,6) (91,7) 438
(92,6) (92,7) 171
(93,6) (93,7) 305
(94,6) (94,7) 291
(95,6) (95,7) 177
(96,6) (96,7) 43
(97,6) (97,7) 98
(98,6) (98,7) 2
(99,6) (99,7) 363
(100,6) (100,7) 455
(101,6) (101,7) 193
(102,6) (102,7) 350
(103,6) (103,7) 369
(104,6) (104,7) 1
(105,6) (105,7) 320
(106,6) (106,7) 33
(107,6) (107,7) 136
(108,6) (108,7) 182
(109,6) (109,7) 286
(110,6) (110,7) 94
(111,6) (111,7) 189
(112,6) (112,7) 123
(113,6) (113,7) 72
(114,6) (114,7) 311
(115,6) (115,7) 427
(116,6) (116,7) 457
(117,6) (117,7) 117
(118,6) (118,7) 320
(119,6) (119,7) 263
(120,6) (120,7) 407
(121,6) (121,7) 191
(122,6) (122,7) 227
(123,6) (123,7) 403
(124,6) (124,7) 495
(125,6) (125,7) 38
(126,6) (126,7) 266
(127,6) (127,7) 45
(128,6) (128,7) 484
(129,6) (129,7) 150
(130,6) (130,7) 465
(131,6) (131,7) 10
(132,6) (132,7) 335
(133,6) (133,7) 336
(134,6) (134,7) 60
(135,6) (135,7) 491
(136,6) (136,7) 495
(137,6) (137,7) 227
(138,6) (138,7) 222
(139,6) (139,7) 136
(140,6) (140,7) 347
(141,6) (141,7) 455
(142,6) (142,7) 267
(143,6) (143,7) 296
(144,6) (144,7) 464
(145,6) (145,7) 443
(146,6) (146,7) 181
(147,6) (147,7) 246
(148,6) (148,7) 177
(149,6) (149,7) 36
(150,6) (150,7) 150
(151,6) (151,7) 257
(152,6) (152,7) 411
(153,6) (153,7) 18
(154,6) (154,7) 50
(155,6) (155,7) 299
(156,6) (156,7) 301
(157,6) (157,7) 413
(158,6) (158,7) 417
(159,6) (159,7) 80
(160,6) (160,7) 333
(161,6) (161,7) 268
(162,6) (162,7) 299
(163,6) (163,7) 254
(164,6) (164,7) 46
(165,6) (165,7) 462
(166,6) (166,7) 116
(167,6) (167,7) 325
(168,6) (168,7) 299
(169,6) (169,7) 153
(170,6) (170,7) 215
(171,6) (171,7) 465
(172,6) (172,7) 184
(173,6) (173,7) 312
(174,6) (174,7) 463
(175,6) (175,7) 360
(176,6) (176,7) 387
(177,6) (177,7) 246
(178,6) (178,7) 125
(179,6) (179,7) 38
(180,6) (180,7) 229
(181,6) (181,7) 313
(182,6) (182,7) 449
(183,6) (183,7) 469
(184,6) (184,7) 348
(185,6) (185,7) 366
(186,6) (186,7) 355
(187,6) (187,7) 230
(188,6) (188,7) 418
(189,6) (189,7) 18
(190,6) (190,7) 329
(191,6) (191,7) 118
(192,6) (192,7) 76
(193,6) (193,7) 341
(194,6) (194,7) 469
(195,6) (195,7) 341
(196,6) (196,7) 293
(197,6) (197,7) 491
(198,6) (198,7) 474
(199,6) (199,7) 160
(200,6) (200,7) 89
(201,6) (201,7) 388
(202,6) (202,7) 220
(203,6) (203,7) 263
(204,6) (204,7) 178
(205,6) (205,7) 390
(206,6) (206,7) 349
(207,6) (207,7) 106
(208,6) (208,7) 470
(209,6) (209,7) 78
(210,6) (210,7) 361
(211,6) (211,7) 61
(212,6) (212,7) 283
(213,6) (213,7) 452
(214,6) (214,7) 303
(215,6) (215,7) 380
(216,6) (216,7) 117
(217,6) (217,7) 375
(218,6) (218,7) 250
(219,6) (219,7) 465
(220,6) (220,7) 218
(1,7) (1,8) 221
(2,7) (2,8) 370
(3,7) (3,8) 36
(4,7) (4,8) 456
(5,7) (5,8) 65
(6,7) (6,8) 153
(7,7) (7,8) 120
(8,7) (8,8) 127
(9,7) (9,8) 16
(10,7) (10,8) 481
(11,7) (11,8) 32
(12,7) (12,8) 81
(13,7) (13,8) 378
(14,7) (14,8) 158
(15,7) (15,8) 95
(16,7) (16,8) 408
(17,7) (17,8) 224
(18,7) (18,8) 57
(19,7) (19,8) 333
(20,7) (20,8) 224
(21,7) (21,8) 203
(22,7) (22,8) 335
(23,7) (23,8) 418
(24,7) (24,8) 26
(25,7) (25,8) 287
(26,7) (26,8) 40
(27,7) (27,8) 109
(28,7) (28,8) 169
(29,7) (29,8) 347
(30,7) (30,8) 407
(31,7) (31,8) 178
(32,7) (32,8) 448
(33,7) (33,8) 447
(34,7) (34,8) 392
(35,7) (35,8) 122
(36,7) (36,8) 400
(37,7) (37,8) 144
(38,7) (38,8) 13
(39,7) (39,8) 472
(40,7) (40,8) 100
(41,7) (41,8) 147
(42,7) (42,8) 370
(43,7) (43,8) 492
(44,7) (44,8) 67
(45,7) (45,8) 272
(46,7) (46,8) 356
(47,7) (47,8) 359
(48,7) (48,8) 351
(49,7) (49,8) 386
(50,7) (50,8) 213
(51,7) (51,8) 90
(52,7) (52,8) 248
(53,7) (53,8) 424
(54,7) (54,8) 182
(55,7) (55,8) 213
(56,7) (56,8) 371
(57,7) (57,8) 136
(58,7) (58,8) 349
(59,7) (59,8) 149
(60,7) (60,8) 357
(61,7) (61,8) 384
(62,7) (62,8) 390
(63,7) (63,8) 158
(64,7) (64,8) 96
(65,7) (65,8) 494
(66,7) (66,8) 254
(67,7) (67,8) 115
(68,7) (68,8) 274
(69,7) (69,8) 69
(70,7) (70,8) 384
(71,7) (71,8) 375
(72,7) (72,8) 301
(73,7) (73,8) 494
(74,7) (74,8) 280
(75,7) (75,8) 408
(76,7) (76,8) 207
(77,7) (77,8) 417
(78,7) (78,8) 10
(79,7) (79,8) 224
(80,7) (80,8) 10
(81,7) (81,8) 84
(82,7) (82,8) 399
(83,7) (83,8) 444
(84,7) (84,8) 475
(85,7) (85,8) 43
(86,7) (86,8) 42
(87,7) (87,8) 158
(88,7) (88,8) 269
(89,7) (89,8) 482
(90,7) (90,8) 302
(91,7) (91,8) 355
(92,7) (92,8) 154
(93,7) (93,8) 3
(94,7) (94,8) 492
(95,7) (95,8) 181
(96,7) (96,8) 478
(97,7) (97,8) 413
(98,7) (98,8) 129
(99,7) (99,8) 167
(100,7) (100,8) 412
(101,7) (101,8) 189
(102,7) (102,8) 206
(103,7) (103,8) 147
(104,7) (104,8) 342
(105,7) (105,8) 73
(106,7) (106,8) 457
(107,7) (107,8) 253
(108,7) (108,8) 68
(109,7) (109,8) 275
(110,7) (110,8) 12
(111,7) (111,8) 330
(112,7) (112,8) 225
(113,7) (113,8) 487
(114,7) (114,8) 432
(115,7) (115,8) 144
(116,7) (116,8) 314
(117,7) (117,8) 474
(118,7) (118,8) 219
(119,7) (119,8) 262
(120,7) (120,8) 133
(121,7) (121,8) 106
(122,7) (122,8) 167
(123,7) (123,8) 468
(124,7) (124,8) 494
(125,7) (125,8) 416
(126,7) (126,8) 107
(127,7) (127,8) 107
(128,7) (128,8) 324
(129,7) (129,8) 433
(130,7) (130,8) 21
(131,7) (131,8) 287
(132,7) (132,8) 23
(133,7) (133,8) 40
(134,7) (134,8) 308
(135,7) (135,8) 255
(136,7) (136,8) 229
(137,7) (137,8) 162
(138,7) (138,8) 342
(139,7) (139,8) 367
(140,7) (140,8) 92
(141,7) (141,8) 48
(142,7) (142,8) 170
(143,7) (143,8) 325
(144,7) (144,8) 145
(145,7) (145,8) 94
(146,7) (146,8) 239
(147,7) (147,8) 98
(148,7) (148,8) 307
(149,7) (149,8) 378
(150,7) (150,8) 110
(151,7) (151,8) 27
(152,7) (152,8) 366
(153,7) (153,8) 419
(154,7) (154,8) 163
(155,7) (155,8) 187
(156,7) (156,8) 142
(157,7) (157,8) 243
(158,7) (158,8) 417
(159,7) (159,8) 57
(160,7) (160,8) 339
(161,7) (161,8) 348
(162,7) (162,8) 285
(163,7) (163,8) 91
(164,7) (164,8) 427
(165,7) (165,8) 430
(166,7) (166,8) 404
(167,7) (167,8) 210
(168,7) (168,8) 341
(169,7) (169,8) 135
(170,7) (170,8) 18
(171,7) (171,8) 245
(172,7) (172,8) 189
(173,7) (173,8) 469
(174,7) (174,8) 204
(175,7) (175,8) 322
(176,7) (176,8) 373
(177,7) (177,8) 2
(178,7) (178,8) 173
(179,7) (179,8) 204
(180,7) (180,8) 455
(181,7) (181,8) 470
(182,7) (182,8) 349
(183,7) (183,8) 46
(184,7) (184,8) 424
(185,7) (185,8) 297
(186,7) (186,8) 171
(187,7) (187,8) 277
(188,7) (188,8) 362
(189,7) (189,8) 308
(190,7) (190,8) 141
(191,7) (191,8) 137
(192,7) (192,8) 109
(193,7) (193,8) 41
(194,7) (194,8) 310
(195,7) (195,8) 206
(196,7) (196,8) 160
(197,7) (197,8) 287
(198,7) (198,8) 232
(199,7) (199,8) 98
(200,7) (200,8) 15
(201,7) (201,8) 23
(202,7) (202,8) 35
(203,7) (203,8) 324
(204,7) (204,8) 325
(205,7) (205,8) 6
(206,7) (206,8) 43
(207,7) (207,8) 75
(208,7) (208,8) 449
(209,7) (209,8) 397
(210,7) (210,8) 486
(211,7) (211,8) 473
(212,7) (212,8) 458
(213,7) (213,8) 48
(214,7) (214,8) 414
(215,7) (215,8) 495
(216,7) (216,8) 416
(217,7) (217,8) 248
(218,7) (218,8) 402
(219,7) (219,8) 78
(220,7) (220,8) 129
(1,8) (1,9) 378
(2,8) (2,9) 231
(3,8) (3,9) 68
(4,8) (4,9) 437
(5,8) (5,9) 36
(6,8) (6,9) 327
(7,8) (7,9) 57
(8,8) (8,9) 306
(9,8) (9,9) 258
(10,8) (10,9) 246
(11,8) (11,9) 306
(12,8) (12,9) 421
(13,8) (13,9) 375
(14,8) (14,9) 482
(15,8) (15,9) 119
(16,8) (16,9) 286
(17,8) (17,9) 19
(18,8) (18,9) 317
(19,8) (19,9) 489
(20,8) (20,9) 486
(21,8) (21,9) 265
(22,8) (22,9) 201
(23,8) (23,9) 263
(24,8) (24,9) 360
(25,8) (25,9) 434
(26,8) (26,9) 256
(27,8) (27,9) 2
(28,8) (28,9) 25
(29,8) (29,9) 41
(30,8) (30,9) 81
(31,8) (31,9) 193
(32,8) (32,9) 245
(33,8) (33,9) 178
(34,8) (34,9) 155
(35,8) (35,9) 394
(36,8) (36,9) 316
(37,8) (37,9) 33
(38,8) (38,9) 365
(39,8) (39,9) 319
(40,8) (40,9) 65
(41,8) (41,9) 464
(42,8) (42,9) 272
(43,8) (43,9) 413
(44,8) (44,9) 338
(45,8) (45,9) 386
(46,8) (46,9) 466
(47,8) (47,9) 271
(48,8) (48,9) 65
(49,8) (49,9) 99
(50,8) (50,9) 496
(51,8) (51,9) 308
(52,8) (52,9) 44
(53,8) (53,9) 357
(54,8) (54,9) 279
(55,8) (55,9) 222
(56,8) (56,9) 469
(57,8) (57,9) 85
(58,8) (58,9) 39
(59,8) (59,9) 419
(60,8) (60,9) 12
(61,8) (61,9) 426
(62,8) (62,9) 160
(63,8) (63,9) 234
(64,8) (64,9) 77
(65,8) (65,9) 232
(66,8) (66,9) 230
(67,8) (67,9) 500
(68,8) (68,9) 285
(69,8) (69,9) 201
(70,8) (70,9) 72
(71,8) (71,9) 461
(72,8) (72,9) 233
(73,8) (73,9) 465
(74,8) (74,9) 197
(75,8) (75,9) 433
(76,8) (76,9) 339
(77,8) (77,9) 80
(78,8) (78,9) 308
(79,8) (79,9) 295
(80,8) (80,9) 450
(81,8) (81,9) 100
(82,8) (82,9) 287
(83,8) (83,9) 301
(84,8) (84,9) 365
(85,8) (85,9) 78
(86,8) (86,9) 288
(87,8) (87,9) 464
(88,8) (88,9) 177
(89,8) (89,9) 25
(90,8) (90,9) 335
(91,8) (91,9) 467
(92,8) (92,9) 444
(93,8) (93,9) 250
(94,8) (94,9) 414
(95,8) (95,9) 2
(96,8) (96,9) 465
(97,8) (97,9) 107
(98,8) (98,9) 62
(99,8) (99,9) 416
(100,8) (100,9) 416
(101,8) (101,9) 383
(102,8) (102,9) 52
(103,8) (103,9) 82
(104,8) (104,9) 66
(105,8) (105,9) 325
(106,8) (106,9) 286
(107,8) (107,9) 93
(108,8) (108,9) 167
(109,8) (109,9) 5
(110,8) (110,9) 412
(111,8) (111,9) 92
(112,8) (112,9) 78
(113,8) (113,9) 491
(114,8) (114,9) 86
(115,8) (115,9) 462
(116,8) (116,9) 244
(117,8) (117,9) 246
(118,8) (118,9) 275
(119,8) (119,9) 262
(120,8) (120,9) 463
(121,8) (121,9) 197
(122,8) (122,9) 256
(123,8) (123,9) 484
(124,8) (124,9) 209
(125,8) (125,9) 466
(126,8) (126,9) 132
(127,8) (127,9) 257
(128,8) (128,9) 164
(129,8) (129,9) 181
(130,8) (130,9) 61
(131,8) (131,9) 232
(132,8) (132,9) 62
(133,8) (133,9) 488
(134,8) (134,9) 460
(135,8) (135,9) 211
(136,8) (136,9) 167
(137,8) (137,9) 391
(138,8) (138,9) 17
(139,8) (139,9) 381
(140,8) (140,9) 51
(141,8) (141,9) 329
(142,8) (142,9) 346
(143,8) (143,9) 401
(144,8) (144,9) 434
(145,8) (145,9) 435
(146,8) (146,9) 457
(147,8) (147,9) 361
(148,8) (148,9) 58
(149,8) (149,9) 495
(150,8) (150,9) 481
(151,8) (151,9) 202
(152,8) (152,9) 281
(153,8) (153,9) 39
(154,8) (154,9) 231
(155,8) (155,9) 111
(156,8) (156,9) 408
(157,8) (157,9) 104
(158,8) (158,9) 310
(159,8) (159,9) 334
(160,8) (160,9) 375
(161,8) (161,9) 20
(162,8) (162,9) 278
(163,8) (163,9) 234
(164,8) (164,9) 94
(165,8) (165,9) 458
(166,8) (166,9) 409
(167,8) (167,9) 288
(168,8) (168,9) 410
(169,8) (169,9) 228
(170,8) (170,9) 359
(171,8) (171,9) 189
(172,8) (172,9) 66
(173,8) (173,9) 269
(174,8) (174,9) 45
(175,8) (175,9) 219
(176,8) (176,9) 269
(177,8) (177,9) 195
(178,8) (178,9) 193
(179,8) (179,9) 56
(180,8) (180,9) 481
(181,8) (181,9) 437
(182,8) (182,9) 305
(183,8) (183,9) 216
(184,8) (184,9) 493
(185,8) (185,9) 57
(186,8) (186,9) 454
(187,8) (187,9) 261
(188,8) (188,9) 412
(189,8) (189,9) 171
(190,8) (190,9) 256
(191,8) (191,9) 262
(192,8) (192,9) 331
(193,8) (193,9) 49
(194,8) (194,9) 409
(195,8) (195,9) 452
(196,8) (196,9) 373
(197,8) (197,9) 315
(198,8) (198,9) 94
(199,8) (199,9) 307
(200,8) (200,9) 413
(201,8) (201,9) 4
(202,8) (202,9) 421
(203,8) (203,9) 252
(204,8) (204,9) 376
(205,8) (205,9) 44
(206,8) (206,9) 337
(207,8) (207,9) 422
(208,8) (208,9) 210
(209,8) (209,9) 98
(210,8) (210,9) 108
(211,8) (211,9) 69
(212,8) (212,9) 413
(213,8) (213,9) 478
(214,8) (214,9) 433
(215,8) (215,9) 435
(216,8) (216,9) 492
(217,8) (217,9) 448
(218,8) (218,9) 155
(219,8) (219,9) 424
(220,8) (220,9) 178
(1,9) (1,10) 411
(2,9) (2,10) 145
(3,9) (3,10) 144
(4,9) (4,10) 22
(5,9) (5,10) 239
(6,9) (6,10) 426
(7,9) (7,10) 208
(8,9) (8,10) 114
(9,9) (9,10) 483
(10,9) (10,10) 120
(11,9) (11,10) 155
(12,9) (12,10) 169
(13,9) (13,10) 31
(14,9) (14,10) 14
(15,9) (15,10) 156
(16,9) (16,10) 82
(17,9) (17,10) 75
(18,9) (18,10) 276
(19,9) (19,10) 385
(20,9) (20,10) 197
(21,9) (21,10) 269
(22,9) (22,10) 272
(23,9) (23,10) 162
(24,9) (24,10) 340
(25,9) (25,10) 320
(26,9) (26,10) 191
(27,9) (27,10) 404
(28,9) (28,10) 203
(29,9) (29,10) 15
(30,9) (30,10) 477
(31,9) (31,10) 478
(32,9) (32,10) 409
(33,9) (33,10) 157
(34,9) (34,10) 485
(35,9) (35,10) 417
(36,9) (36,10) 413
(37,9) (37,10) 64
(38,9) (38,10) 329
(39,9) (39,10) 148
(40,9) (40,10) 430
(41,9) (41,10) 444
(42,9) (42,10) 455
(43,9) (43,10) 242
(44,9) (44,10) 283
(45,9) (45,10) 225
(46,9) (46,10) 322
(47,9) (47,10) 20
(48,9) (48,10) 500
(49,9) (49,10) 409
(50,9) (50,10) 104
(51,9) (51,10) 164
(52,9) (52,10) 457
(53,9) (53,10) 164
(54,9) (54,10) 24
(55,9) (55,10) 121
(56,9) (56,10) 5
(57,9) (57,10) 266
(58,9) (58,10) 11
(59,9) (59,10) 10
(60,9) (60,10) 280
(61,9) (61,10) 276
(62,9) (62,10) 416
(63,9) (63,10) 321
(64,9) (64,10) 177
(65,9) (65,10) 27
(66,9) (66,10) 294
(67,9) (67,10) 484
(68,9) (68,10) 220
(69,9) (69,10) 198
(70,9) (70,10) 11
(71,9) (71,10) 366
(72,9) (72,10) 360
(73,9) (73,10) 260
(74,9) (74,10) 266
(75,9) (75,10) 188
(76,9) (76,10) 389
(77,9) (77,10) 161
(78,9) (78,10) 165
(79,9) (79,10) 160
(80,9) (80,10) 436
(81,9) (81,10) 38
(82,9) (82,10) 70
(83,9) (83,10) 136
(84,9) (84,10) 112
(85,9) (85,10) 139
(86,9) (86,10) 112
(87,9) (87,10) 8
(88,9) (88,10) 413
(89,9) (89,10) 381
(90,9) (90,10) 462
(91,9) (91,10) 166
(92,9) (92,10) 496
(93,9) (93,10) 457
(94,9) (94,10) 136
(95,9) (95,10) 255
(96,9) (96,10) 191
(97,9) (97,10) 228
(98,9) (98,10) 102
(99,9) (99,10) 186
(100,9) (100,10) 303
(101,9) (101,10) 22
(102,9) (102,10) 55
(103,9) (103,10) 292
(104,9) (104,10) 132
(105,9) (105,10) 450
(106,9) (106,10) 114
(107,9) (107,10) 458
(108,9) (108,10) 44
(109,9) (109,10) 236
(110,9) (110,10) 275
(111,9) (111,10) 284
(112,9) (112,10) 48
(113,9) (113,10) 242
(114,9) (114,10) 77
(115,9) (115,10) 29
(116,9) (116,10) 4
(117,9) (117,10) 245
(118,9) (118,10) 436
(119,9) (119,10) 253
(120,9) (120,10) 254
(121,9) (121,10) 352
(122,9) (122,10) 44
(123,9) (123,10) 355
(124,9) (124,10) 207
(125,9) (125,10) 203
(126,9) (126,10) 245
(127,9) (127,10) 98
(128,9) (128,10) 130
(129,9) (129,10) 337
(130,9) (130,10) 161
(131,9) (131,10) 426
(132,9) (132,10) 238
(133,9) (133,10) 372
(134,9) (134,10) 444
(135,9) (135,10) 61
(136,9) (136,10) 175
(137,9) (137,10) 50
(138,9) (138,10) 59
(139,9) (139,10) 388
(140,9) (140,10) 404
(141,9) (141,10) 238
(142,9) (142,10) 113
(143,9) (143,10) 196
(144,9) (144,10) 64
(145,9) (145,10) 229
(146,9) (146,10) 202
(147,9) (147,10) 470
(148,9) (148,10) 218
(149,9) (149,10) 432
(150,9) (150,10) 57
(151,9) (151,10) 327
(152,9) (152,10) 104
(153,9) (153,10) 475
(154,9) (154,10) 317
(155,9) (155,10) 98
(156,9) (156,10) 321
(157,9) (157,10) 154
(158,9) (158,10) 228
(159,9) (159,10) 48
(160,9) (160,10) 315
(161,9) (161,10) 108
(162,9) (162,10) 461
(163,9) (163,10) 133
(164,9) (164,10) 56
(165,9) (165,10) 384
(166,9) (166,10) 4
(167,9) (167,10) 324
(168,9) (168,10) 188
(169,9) (169,10) 113
(170,9) (170,10) 216
(171,9) (171,10) 21
(172,9) (172,10) 261
(173,9) (173,10) 79
(174,9) (174,10) 341
(175,9) (175,10) 148
(176,9) (176,10) 418
(177,9) (177,10) 192
(178,9) (178,10) 9
(179,9) (179,10) 391
(180,9) (180,10) 139
(181,9) (181,10) 414
(182,9) (182,10) 289
(183,9) (183,10) 101
(184,9) (184,10) 381
(185,9) (185,10) 234
(186,9) (186,10) 348
(187,9) (187,10) 170
(188,9) (188,10) 146
(189,9) (189,10) 81
(190,9) (190,10) 60
(191,9) (191,10) 423
(192,9) (192,10) 405
(193,9) (193,10) 496
(194,9) (194,10) 176
(195,9) (195,10) 62
(196,9) (196,10) 147
(197,9) (197,10) 257
(198,9) (198,10) 98
(199,9) (199,10) 371
(200,9) (200,10) 79
(201,9) (201,10) 470
(202,9) (202,10) 306
(203,9) (203,10) 134
(204,9) (204,10) 426
(205,9) (205,10) 474
(206,9) (206,10) 365
(207,9) (207,10) 256
(208,9) (208,10) 1
(209,9) (209,10) 474
(210,9) (210,10) 157
(211,9) (211,10) 374
(212,9) (212,10) 25
(213,9) (213,10) 303
(214,9) (214,10) 346
(215,9) (215,10) 281
(216,9) (216,10) 456
(217,9) (217,10) 485
(218,9) (218,10) 198
(219,9) (219,10) 128
(220,9) (220,10) 421
(1,10) (1,11) 274
(2,10) (2,11) 17
(3,10) (3,11) 153
(4,10) (4,11) 432
(5,10) (5,11) 401
(6,10) (6,11) 270
(7,10) (7,11) 102
(8,10) (8,11) 434
(9,10) (9,11) 500
(10,10) (10,11) 415
(11,10) (11,11) 289
(12,10) (12,11) 53
(13,10) (13,11) 477
(14,10) (14,11) 221
(15,10) (15,11) 10
(16,10) (16,11) 417
(17,10) (17,11) 432
(18,10) (18,11) 152
(19,10) (19,11) 453
